End of QA
Bill Mudd
Marcia Dall
Jeff S. Thomison
Adam Trivison
Shaun Kelley
William Carstanjen 
Alan K. Tse
Cameron P. S. McKnight
Amit Kappor
Operator
Cameron McKnight
John Asher
Justin Sebastiano
Nick Zangari
Daniel Politzer
Jordan Bender
Robert L. Evans
William Mudd
William C. Carstanjen
Brett Andress
Robert Shore
Bob Evans
Courtney Norris
Zachary Silverberg
Brian McGill
Courtney Yopp Norris
Joe Stauff 
Marcia Dall 
Bill Carstanjen
Marcia A. Dall
Gregg Michael Klein
Bill Carstanjen 
Conference Call Participant
Joe Stauff
Chad Beynon 
Dan Politzer
Jeff Thomison
William E. Mudd
Amit Kapoor
Steve Altebrando
Steve T. Altebrando
Jeffrey Thomison
Phil Forbis
Opearator
David Katz
William Carstanjen
William Mudd 
Joseph Stauff
Finn Barrett
Mike Anderson
Erik Hellquist
Adam Trivision
Chad Beynon
Alan Tse
