Vicki A. Hollub
Ed Westlake
Philip Jungwirth
Jeffrey L. Campbell
Douglas Leggate
Cedric Burgher
Oscar Brown
Sven del Pozzo
Ken Dillon
Muhammed Ghulam
Katherine Minyard
Kenneth Dillon
Bill Albrecht
Ann L. Kohler
Charles Robertson
Stephen I. Chazen
Vicki Hollub 
Pavel Molchanov
Robert Lee Peterson
Jody Elliott
Josh Silverstein
Steve Chazen
Michael Scialla
Jeffrey Campbell
William Albrecht
Unidentified Analyst
Paul Y. Cheng
John P. Herrlin
Unidentified Company Representative
Rob Peterson
Brian A. Singer
Pavel S. Molchanov
David Heikkinen
John Harlan
Phil Gresh
Leo P. Mariani
Operator
Edward Westlake
Matthew Portillo
Chris Degner
Edward A. Lowe
Christopher M. Degner
Jeff Alvarez 
Doug Terreson
Rob Peterson 
Leo Mariani
Andrew Venker
Douglas Terreson
Sandy Lowe
Vicki Hollub
Asit Sen
Faisel Khan
Cynthia L. Walker
Jeff Alvarez
Matt Portillo
BJ Hebert
Joseph Elliott
Matthew M. Portillo
W. C. W. Chiang
Phillip Jungwirth
Christopher G. Stavros
Joseph Stewart
Edward Arthur Lowe
Guy Baber
Ryan Todd
Stephen Chazen
John Herrlin
Richard A. Jackson
Raphal DuBois
Raphael Dubois
Arjun N. Murti
Dan Boyd
Philip Gresh
Raphal Dubois
Jason Gammel
Chris Stavros
Roger Read
Jessica Chipman
Eliot Javanmardi
Bob Morris
Neil Mehta
Willie Chiang
Timothy A. Rezvan
Matthew Merrel Portillo
James M. Lienert
Arjun Murti
Roger D. Read
Guy Allen Baber
Michael Hall
Unknown Analyst
Philip M. Gresh
William E. Albrecht
Duane Grubert
Guy A. Baber IV
Willie C.W. Chiang
Doug Leggate
Brian Singer
Paul B. Sankey
Evan Calio
David Neuhauser
David Deckelbaum
James Lienert
Katherine Lucas Minyard
Paul Cheng 
Cedric W. Burgher
Devin McDermott
Jeanine Wai
Christopher Stavros
Michael Anthony Hall
Joseph C. Elliott
Jeffrey A. Dietert
Richard Tullis
Richard Jackson
Jason D. Gammel
Steven Chazen
Paul Sankey
Robert Peterson
Neal Dingmann
Paul Cheng
John Royall
Raphael DuBois
Sven Del Pozzo
Phil M. Gresh
Robert Scott Morris
Douglas George Blyth Leggate
Cynthia Walker
Edward Lowe
Will Atkinson
