Magid Abraham
Shyam Patel
Sarah Hofstetter
Jason Helfstein
Tom Eagan
Kip N. Paulson
Andre Benjamin
Gregory A. Fink
Magid M. Abraham
Greg Fink
Steve Calk
Jacqueline Marcus
Shyam Patil
Anthony Duplisea
Jason S. Helfstein
Mary Margaret Curry
Alan Gould
Unidentified Corporate Speaker
Jason Kreyer
Robert Winters
Unidentified Analyst
Kip Paulson
William P. Livek
Dale Fuller
Allen Klee
David Chemerow
Operator
Bill Livek
Robert S. Peck
Erica J. Abrams
Jackie Marcus
Mark Zgutowicz
Tim McHugh
Youssef H. Squali
Hattie Young
Gian Fulgoni
John Tinker
Matthew Thornton
Chris Wilson
Ned Davis
Laura Martin
Christopher Ferris
Jon Carpenter 
Andy A. Cheng
Serge Matta
Timothy McHugh
Todd T. Mitchell
Kenneth Tarpey
Jason Holstein
Ken Tarpey
Dan Medina
Gregory Fink
Matthew Chesler
Mark J. Zgutowicz
Mel Wesley
Tim Nollen
Melvin F. Wesley
Carol Hinnant
Benjamin Huang
Thomas William Eagan
Bryan Wiener
Shyam Vasant Patil
Mary Margaret
Todd Mitchell
Jon Carpenter
Tracy Young
Surinder Thind
Trevor Romeo
Heath Terry
Timothy J. McHugh
Robert Peck
Q Laura Martin
Victor Anthony
Unknown Executive
William Livek
Kenneth J. Tarpey
Youssef Squali
Heath P. Terry
Tim J. McHugh
