Durgesh Chopra
Curt Morgan
Shahriar Pourreza
Abe Azar
Jim Burke
Praful Mehta
Operator
Michael Weinstein
James Thalacker
Stephen Byrd
Angie Storozynski
Jonathan Arnold
Scott Hudson
Kris Moldovan
David Arcaro 
William Holden
Kris Moldovan 
Steven Fleishman
Michael Lapides
Greg Gordon
Stephen Muscato
Michael Sullivan
Paul Zimbardo
Meagan Horn
Bill Holden
Molly Sorg
Curtis Morgan
Sara Graziano
Steve Fleishman
Shar Pourreza
David Campbell
Unidentified Analyst
Shah Pourreza
Steve Muscato
Angie Storozynski 
Steve Fleishman 
Julien DumoulinSmith
