href,ticker,fair_value
/stocks/us/consumer-retailing/nyse-wmt/walmart,WMT, ($172.12)
/stocks/us/consumer-retailing/nasdaq-cost/costco-wholesale,COST, ($534.36)
/stocks/us/consumer-retailing/nyse-syy/sysco,SYY, ($139.74)
/stocks/us/consumer-retailing/nyse-kr/kroger,KR, ($59.31)
/stocks/us/consumer-retailing/nasdaq-wba/walgreens-boots-alliance,WBA, ($183.7)
/stocks/us/consumer-retailing/nyse-aci/albertsons-companies,ACI, ($43.26)
/stocks/us/consumer-retailing/nyse-bj/bjs-wholesale-club-holdings,BJ, ($162.5)
/stocks/us/consumer-retailing/nasdaq-casy/caseys-general-stores,CASY, ($357.85)
/stocks/us/consumer-retailing/nyse-pfgc/performance-food-group,PFGC, ($112.08)
/stocks/us/consumer-retailing/nyse-usfd/us-foods-holding,USFD, ($80.8)
/stocks/us/consumer-retailing/nasdaq-sfm/sprouts-farmers-market,SFM, ($42.28)
/stocks/us/consumer-retailing/nasdaq-go/grocery-outlet-holding,GO, ($0.22)
/stocks/us/consumer-retailing/nyse-unfi/united-natural-foods,UNFI, ($190.86)
/stocks/us/consumer-retailing/nyse-wmk/weis-markets,WMK, ($33.14)
/stocks/us/consumer-retailing/nasdaq-psmt/pricesmart,PSMT, ($20.96)
/stocks/us/consumer-retailing/nasdaq-imkt.a/ingles-markets,IMKT.A, ($266.72)
/stocks/us/consumer-retailing/nasdaq-chef/chefs-warehouse,CHEF, ($74.47)
/stocks/us/consumer-retailing/nasdaq-ande/andersons,ANDE, ($17.06)
/stocks/us/consumer-retailing/nasdaq-sptn/spartannash,SPTN, ($59.22)
/stocks/us/consumer-retailing/nyse-ddl/dingdong-cayman,DDL, ($22.83)
/stocks/us/consumer-retailing/nasdaq-vlge.a/village-super-market,VLGE.A, ($33.03)
/stocks/us/consumer-retailing/nyse-rad/rite-aid,RAD, ($106.04)
/stocks/us/consumer-retailing/nyse-ngvc/natural-grocers-by-vitamin-cottage,NGVC, ($9.75)
/stocks/us/consumer-retailing/nasdaq-hffg/hf-foods-group,HFFG, ($0)
/stocks/us/consumer-retailing/nasdaq-wilc/g-willi-food-international,WILC, ($7.99)
/stocks/us/consumer-retailing/nyse-aprn/blue-apron-holdings,APRN,
/stocks/us/consumer-retailing/nasdaq-mdvl/medavail-holdings,MDVL,
/stocks/us/consumer-retailing/nasdaq-btb/bit-brother,BTB,
/stocks/us/consumer-retailing/nasdaq-rebn/reborn-coffee,REBN, ($35.62)
/stocks/us/consumer-retailing/nasdaq-mf/missfresh,MF,
/stocks/us/consumer-retailing/nasdaq-cjjd/china-jo-jo-drugstores,CJJD,
