href,ticker,fair_value
/stocks/us/pharmaceuticals-biotech/nyse-jnj/johnson-johnson,JNJ, ($213.78)
/stocks/us/pharmaceuticals-biotech/nyse-lly/eli-lilly,LLY, ($344.57)
/stocks/us/pharmaceuticals-biotech/nyse-pfe/pfizer,PFE, ($104.09)
/stocks/us/pharmaceuticals-biotech/nyse-abbv/abbvie,ABBV, ($308.36)
/stocks/us/pharmaceuticals-biotech/nyse-mrk/merck,MRK, ($209.73)
/stocks/us/pharmaceuticals-biotech/nyse-tmo/thermo-fisher-scientific,TMO, ($790.84)
/stocks/us/pharmaceuticals-biotech/nyse-dhr/danaher,DHR, ($274.02)
/stocks/us/pharmaceuticals-biotech/nyse-bmy/bristol-myers-squibb,BMY, ($126.61)
/stocks/us/pharmaceuticals-biotech/nasdaq-amgn/amgen,AMGN, ($426.9)
/stocks/us/pharmaceuticals-biotech/nasdaq-gild/gilead-sciences,GILD, ($148.11)
/stocks/us/pharmaceuticals-biotech/nasdaq-regn/regeneron-pharmaceuticals,REGN, ($770.66)
/stocks/us/pharmaceuticals-biotech/nasdaq-vrtx/vertex-pharmaceuticals,VRTX, ($493.82)
/stocks/us/pharmaceuticals-biotech/nyse-zts/zoetis,ZTS, ($169.91)
/stocks/us/pharmaceuticals-biotech/nasdaq-mrna/moderna,MRNA, ($31.58)
/stocks/us/pharmaceuticals-biotech/nyse-a/agilent-technologies,A, ($111.28)
/stocks/us/pharmaceuticals-biotech/nyse-iqv/iqvia-holdings,IQV, ($302.01)
/stocks/us/pharmaceuticals-biotech/nasdaq-biib/biogen,BIIB, ($379.5)
/stocks/us/pharmaceuticals-biotech/nasdaq-ilmn/illumina,ILMN, ($357.86)
/stocks/us/pharmaceuticals-biotech/nasdaq-bntx/biontech,BNTX, ($90.27)
/stocks/us/pharmaceuticals-biotech/nyse-mtd/mettler-toledo-international,MTD, ($933.01)
/stocks/us/pharmaceuticals-biotech/nasdaq-rprx/royalty-pharma,RPRX, ($103.25)
/stocks/us/pharmaceuticals-biotech/nasdaq-alny/alnylam-pharmaceuticals,ALNY, ($504.25)
/stocks/us/pharmaceuticals-biotech/nasdaq-sgen/seagen,SGEN, ($318.41)
/stocks/us/pharmaceuticals-biotech/nasdaq-bgne/beigene,BGNE, ($686.03)
/stocks/us/pharmaceuticals-biotech/nyse-wst/west-pharmaceutical-services,WST, ($197.01)
/stocks/us/pharmaceuticals-biotech/nasdaq-iclr/icon,ICLR, ($281.21)
/stocks/us/pharmaceuticals-biotech/nasdaq-hznp/horizon-therapeutics,HZNP, ($205.57)
/stocks/us/pharmaceuticals-biotech/nasdaq-incy/incyte,INCY, ($233.2)
/stocks/us/pharmaceuticals-biotech/nyse-pki/perkinelmer,PKI, ($225.71)
/stocks/us/pharmaceuticals-biotech/nasdaq-bmrn/biomarin-pharmaceutical,BMRN, ($198.34)
/stocks/us/pharmaceuticals-biotech/nyse-avtr/avantor,AVTR, ($23.87)
/stocks/us/pharmaceuticals-biotech/nasdaq-vtrs/viatris,VTRS, ($43.61)
/stocks/us/pharmaceuticals-biotech/nasdaq-tech/bio-techne,TECH, ($326.52)
/stocks/us/pharmaceuticals-biotech/nyse-bio/bio-rad-laboratories,BIO, ($384.33)
/stocks/us/pharmaceuticals-biotech/nyse-crl/charles-river-laboratories-international,CRL, ($231.68)
/stocks/us/pharmaceuticals-biotech/nasdaq-uthr/united-therapeutics,UTHR, ($678.57)
/stocks/us/pharmaceuticals-biotech/nasdaq-nbix/neurocrine-biosciences,NBIX, ($297.16)
/stocks/us/pharmaceuticals-biotech/nyse-qgen/qiagen,QGEN, ($40.12)
/stocks/us/pharmaceuticals-biotech/nasdaq-rgen/repligen,RGEN, ($179.83)
/stocks/us/pharmaceuticals-biotech/nyse-teva/teva-pharmaceutical-industries,TEVA, ($41.51)
/stocks/us/pharmaceuticals-biotech/nasdaq-brkr/bruker,BRKR, ($43.96)
/stocks/us/pharmaceuticals-biotech/nasdaq-jazz/jazz-pharmaceuticals,JAZZ, ($561.29)
/stocks/us/pharmaceuticals-biotech/nasdaq-srpt/sarepta-therapeutics,SRPT, ($732.44)
