href,ticker,fair_value
/stocks/us/consumer-services/nasdaq-blmn/bloomin-brands,BLMN, ($31.82)
/stocks/us/consumer-services/nyse-lth/life-time-group-holdings,LTH, ($19.13)
/stocks/us/consumer-services/nyse-atge/adtalem-global-education,ATGE, ($88.22)
/stocks/us/consumer-services/nyse-shak/shake-shack,SHAK, ($76.52)
/stocks/us/consumer-services/nasdaq-stra/strategic-education,STRA, ($109.02)
/stocks/us/consumer-services/nasdaq-ftdr/frontdoor,FTDR, ($39.27)
/stocks/us/consumer-services/nasdaq-cake/cheesecake-factory,CAKE, ($43.43)
/stocks/us/consumer-services/nyse-cour/coursera,COUR,
/stocks/us/consumer-services/nasdaq-jack/jack-in-the-box,JACK, ($102.27)
/stocks/us/consumer-services/nyse-six/six-flags-entertainment,SIX, ($52.9)
/stocks/us/consumer-services/nyse-vvnt/vivint-smart-home,VVNT, ($8.53)
/stocks/us/consumer-services/nasdaq-play/dave-busters-entertainment,PLAY, ($60.36)
/stocks/us/consumer-services/nyse-sghc/super-group-sghc,SGHC, ($9.3)
/stocks/us/consumer-services/nasdaq-ptlo/portillos,PTLO,
/stocks/us/consumer-services/nasdaq-vcsa/vacasa,VCSA, ($0.67)
/stocks/us/consumer-services/nyse-arco/arcos-dorados-holdings,ARCO, ($14.24)
/stocks/us/consumer-services/nyse-evri/everi-holdings,EVRI, ($32.8)
/stocks/us/consumer-services/nasdaq-mcri/monarch-casino-resort,MCRI, ($117.41)
/stocks/us/consumer-services/nyse-sg/sweetgreen,SG,
/stocks/us/consumer-services/nyse-lrn/stride,LRN, ($220.95)
/stocks/us/consumer-services/nasdaq-afya/afya,AFYA, ($35.44)
/stocks/us/consumer-services/nyse-eat/brinker-international,EAT, ($47.97)
/stocks/us/consumer-services/nasdaq-gden/golden-entertainment,GDEN, ($49.19)
/stocks/us/consumer-services/nasdaq-th/target-hospitality,TH, ($36.35)
/stocks/us/consumer-services/nyse-din/dine-brands-global,DIN, ($60.49)
/stocks/us/consumer-services/nasdaq-naas/naas-technology,NAAS,
/stocks/us/consumer-services/nyse-baly/ballys,BALY, ($37.02)
/stocks/us/consumer-services/nasdaq-prdo/perdoceo-education,PRDO, ($33.44)
/stocks/us/consumer-services/nasdaq-osw/onespaworld-holdings,OSW, ($4.97)
/stocks/us/consumer-services/nasdaq-plya/playa-hotels-resorts,PLYA, ($8.51)
/stocks/us/consumer-services/nyse-geni/genius-sports,GENI, ($3.19)
/stocks/us/consumer-services/nasdaq-fwrg/first-watch-restaurant-group,FWRG, ($3.39)
/stocks/us/consumer-services/nyse-xpof/xponential-fitness,XPOF, ($50.2)
/stocks/us/consumer-services/nasdaq-ewcz/european-wax-center,EWCZ, ($10.68)
/stocks/us/consumer-services/nasdaq-rovr/rover-group,ROVR, ($10.31)
/stocks/us/consumer-services/nyse-rsi/rush-street-interactive,RSI, ($28.49)
/stocks/us/consumer-services/nasdaq-mond/mondee-holdings,MOND, ($20.31)
/stocks/us/consumer-services/nyse-mcg/membership-collective-group,MCG, ($8.08)
/stocks/us/consumer-services/nasdaq-rick/rci-hospitality-holdings,RICK, ($62.57)
/stocks/us/consumer-services/nasdaq-bjri/bjs-restaurants,BJRI, ($26.93)
/stocks/us/consumer-services/nyse-acel/accel-entertainment,ACEL, ($24.14)
/stocks/us/consumer-services/nasdaq-denn/dennys,DENN, ($19.02)
/stocks/us/consumer-services/nasdaq-vtru/vitru,VTRU, ($0.49)
/stocks/us/consumer-services/nasdaq-arce/arco-platform,ARCE, ($28.19)
/stocks/us/consumer-services/nasdaq-krus/kura-sushi-usa,KRUS, ($26.31)
/stocks/us/consumer-services/nasdaq-ruth/ruths-hospitality-group,RUTH, ($13.41)
/stocks/us/consumer-services/nasdaq-lind/lindblad-expeditions-holdings,LIND, ($21.26)
/stocks/us/consumer-services/nasdaq-chuy/chuys-holdings,CHUY, ($18.67)
/stocks/us/consumer-services/nasdaq-thch/th-international,THCH,
/stocks/us/consumer-services/nasdaq-twou/2u,TWOU, ($38.19)
/stocks/us/consumer-services/nasdaq-slna/selina-hospitality,SLNA,
/stocks/us/consumer-services/nyse-bh.a/biglari-holdings,BH.A, ($1701.51)
/stocks/us/consumer-services/nyse-msc/studio-city-international-holdings,MSC,
/stocks/us/consumer-services/nyse-ston/stonemor,STON, ($0.66)
/stocks/us/consumer-services/nasdaq-ngms/neogames,NGMS, ($31.69)
/stocks/us/consumer-services/nasdaq-loco/el-pollo-loco-holdings,LOCO, ($5.34)
/stocks/us/consumer-services/nyse-desp/despegarcom,DESP, ($0.05)
/stocks/us/consumer-services/nyse-bvh/bluegreen-vacations-holding,BVH, ($20.26)
/stocks/us/consumer-services/nasdaq-vsta/vasta-platform,VSTA, ($18.16)
/stocks/us/consumer-services/nasdaq-sond/sonder-holdings,SOND,
/stocks/us/consumer-services/nyse-csv/carriage-services,CSV, ($29.04)
/stocks/us/consumer-services/nyse-dao/youdao,DAO, ($6.8)
/stocks/us/consumer-services/nasdaq-hlg/hailiang-education-group,HLG, ($134.43)
/stocks/us/consumer-services/nyse-nrdy/nerdy,NRDY, ($3.3)
/stocks/us/consumer-services/nasdaq-ww/ww-international,WW, ($8.33)
/stocks/us/consumer-services/nasdaq-ndls/noodles,NDLS, ($2.31)
/stocks/us/consumer-services/nyse-fxlv/f45-training-holdings,FXLV, ($13.59)
/stocks/us/consumer-services/nasdaq-nath/nathans-famous,NATH, ($70.5)
/stocks/us/consumer-services/nasdaq-inse/inspired-entertainment,INSE, ($172.77)
/stocks/us/consumer-services/nyse-body/beachbody,BODY,
/stocks/us/consumer-services/nasdaq-ispo/inspirato,ISPO, ($7.53)
/stocks/us/consumer-services/nyse-ghg/greentree-hospitality-group,GHG, ($1.27)
/stocks/us/consumer-services/nyse-uti/universal-technical-institute,UTI,
/stocks/us/consumer-services/nasdaq-apei/american-public-education,APEI, ($23.18)
/stocks/us/consumer-services/nasdaq-fll/full-house-resorts,FLL, ($65.12)
/stocks/us/consumer-services/nasdaq-cnty/century-casinos,CNTY, ($26.96)
/stocks/us/consumer-services/nyse-ags/playags,AGS, ($15.79)
/stocks/us/consumer-services/nasdaq-bbq/bbq-holdings,BBQ, ($40.73)
/stocks/us/consumer-services/nyse-gotu/gaotu-techedu,GOTU, ($3.53)
/stocks/us/consumer-services/nasdaq-linc/lincoln-educational-services,LINC,
/stocks/us/consumer-services/nasdaq-frgi/fiesta-restaurant-group,FRGI,
/stocks/us/consumer-services/nasdaq-stks/one-group-hospitality,STKS, ($2.64)
/stocks/us/consumer-services/nasdaq-pbpb/potbelly,PBPB,
/stocks/us/consumer-services/nasdaq-ytra/yatra-online,YTRA, ($3.8)
/stocks/us/consumer-services/nasdaq-cphc/canterbury-park-holding,CPHC, ($36.76)
/stocks/us/consumer-services/nasdaq-pet/wag-group,PET, ($10.53)
/stocks/us/consumer-services/nasdaq-rrgb/red-robin-gourmet-burgers,RRGB,
/stocks/us/consumer-services/nasdaq-fat/fat-brands,FAT, ($7.92)
/stocks/us/consumer-services/nasdaq-cdro/codere-online-luxembourg,CDRO,
/stocks/us/consumer-services/nasdaq-gsun/golden-sun-education-group,GSUN,
/stocks/us/consumer-services/nasdaq-jz/jianzhi-education-technology-group,JZ,
/stocks/us/consumer-services/nasdaq-tast/carrols-restaurant-group,TAST, ($10.96)
/stocks/us/consumer-services/nasdaq-tour/tuniu,TOUR,
/stocks/us/consumer-services/nyse-bedu/bright-scholar-education-holdings,BEDU, ($55.12)
/stocks/us/consumer-services/nasdaq-hofv/hall-of-fame-resort-entertainment,HOFV,
/stocks/us/consumer-services/nasdaq-arkr/ark-restaurants,ARKR, ($390.95)
/stocks/us/consumer-services/nasdaq-gan/gan,GAN, ($18.57)
/stocks/us/consumer-services/nyse-rgs/regis,RGS,
/stocks/us/consumer-services/nasdaq-aacg/ata-creativity-global,AACG,
/stocks/us/consumer-services/nyse-stg/sunlands-technology-group,STG,
/stocks/us/consumer-services/nasdaq-xwel/xwell,XWEL,
/stocks/us/consumer-services/nysemkt-bdl/flanigans-enterprises,BDL, ($14.24)
/stocks/us/consumer-services/nasdaq-tedu/tarena-international,TEDU,
