href,ticker,fair_value
/stocks/us/media/nasdaq-googl/alphabet,GOOG, ($187.43)
/stocks/us/media/nasdaq-meta/meta-platforms,META, ($419.81)
/stocks/us/media/nyse-dis/walt-disney,DIS, ($156.31)
/stocks/us/media/nasdaq-cmcsa/comcast,CMCSA, ($87.8)
/stocks/us/media/nasdaq-nflx/netflix,NFLX, ($393.69)
/stocks/us/media/nasdaq-chtr/charter-communications,CHTR, ($619.76)
/stocks/us/media/nasdaq-atvi/activision-blizzard,ATVI, ($87.78)
/stocks/us/media/nasdaq-ntes/netease,NTES, ($163.48)
/stocks/us/media/nasdaq-ea/electronic-arts,EA, ($175.38)
/stocks/us/media/nasdaq-bidu/baidu,BIDU, ($174.36)
/stocks/us/media/nasdaq-wbd/warner-bros-discovery,WBD, ($37.97)
/stocks/us/media/nyse-se/sea,SE, ($46.84)
/stocks/us/media/nasdaq-siri/sirius-xm-holdings,SIRI, ($12.27)
/stocks/us/media/nasdaq-ttd/trade-desk,TTD, ($81.94)
/stocks/us/media/nyse-rblx/roblox,RBLX, ($60.44)
/stocks/us/media/nyse-snap/snap,SNAP, ($45.31)
/stocks/us/media/nyse-lyv/live-nation-entertainment,LYV, ($95.85)
/stocks/us/media/nasdaq-ttwo/take-two-interactive-software,TTWO, ($140.38)
/stocks/us/media/nyse-pins/pinterest,PINS, ($31.14)
/stocks/us/media/nyse-spot/spotify-technology,SPOT, ($153.45)
/stocks/us/media/nasdaq-foxa/fox,FOXA, ($68.05)
/stocks/us/media/nyse-omc/omnicom-group,OMC, ($132.59)
/stocks/us/media/nasdaq-wmg/warner-music-group,WMG, ($41.72)
/stocks/us/media/nasdaq-lsxm.k/liberty-siriusxm-group,LSXM.K, ($83.95)
/stocks/us/media/nasdaq-mtch/match-group,MTCH, ($111.51)
/stocks/us/media/nasdaq-fwon.k/formula-one-group,FWON.K, ($59.91)
/stocks/us/media/nasdaq-lbrd.k/liberty-broadband,LBRD.K, ($12.17)
/stocks/us/media/nasdaq-zi/zoominfo-technologies,ZI, ($56.98)
/stocks/us/media/nyse-ipg/interpublic-group-of-companies,IPG, ($51.13)
/stocks/us/media/nasdaq-para/paramount-global,PARA, ($69.05)
/stocks/us/media/nyse-edr/endeavor-group-holdings,EDR, ($38.25)
/stocks/us/media/nasdaq-nwsa/news,NWSA,
/stocks/us/media/nasdaq-dish/dish-network,DISH, ($67.34)
/stocks/us/media/nasdaq-roku/roku,ROKU, ($58.25)
/stocks/us/media/nyse-tme/tencent-music-entertainment-group,TME, ($8.79)
/stocks/us/media/nasdaq-bz/kanzhun,BZ, ($45.05)
/stocks/us/media/nasdaq-nxst/nexstar-media-group,NXST, ($808.61)
/stocks/us/media/nyse-nyt/new-york-times,NYT, ($64.5)
/stocks/us/media/nyse-wwe/world-wrestling-entertainment,WWE, ($182.12)
/stocks/us/media/nasdaq-bili/bilibili,BILI, ($123.68)
/stocks/us/media/nasdaq-bmbl/bumble,BMBL, ($44.69)
/stocks/us/media/nasdaq-iac/iac,IAC, ($182.25)
/stocks/us/media/nyse-tgna/tegna,TGNA, ($27.78)
/stocks/us/media/nyse-cabo/cable-one,CABO, ($1067.15)
/stocks/us/media/nasdaq-zd/ziff-davis,ZD, ($140.6)
/stocks/us/media/nyse-athm/autohome,ATHM, ($50.47)
/stocks/us/media/nyse-amc/amc-entertainment-holdings,AMC, ($9.43)
/stocks/us/media/nasdaq-pltk/playtika-holding,PLTK, ($21.19)
