href,ticker,fair_value
/stocks/us/real-estate/nyse-xhr/xenia-hotels-resorts,XHR, ($60.97)
/stocks/us/real-estate/nasdaq-unit/uniti-group,UNIT, ($28.35)
/stocks/us/real-estate/nyse-ivt/inventrust-properties,IVT, ($30.51)
/stocks/us/real-estate/nyse-elme/elme-communities,ELME, ($23.16)
/stocks/us/real-estate/nasdaq-nmrk/newmark-group,NMRK, ($19.32)
/stocks/us/real-estate/nyse-dea/easterly-government-properties,DEA, ($26.75)
/stocks/us/real-estate/nyse-hpp/hudson-pacific-properties,HPP, ($10.27)
/stocks/us/real-estate/nyse-apts/preferred-apartment-communities,APTS, ($14.64)
/stocks/us/real-estate/nyse-ltc/ltc-properties,LTC, ($83.15)
/stocks/us/real-estate/nyse-pgre/paramount-group,PGRE, ($6.95)
/stocks/us/real-estate/nyse-gty/getty-realty,GTY, ($56.54)
/stocks/us/real-estate/nyse-vre/veris-residential,VRE, ($2.57)
/stocks/us/real-estate/nyse-alex/alexander-baldwin,ALEX, ($15.99)
/stocks/us/real-estate/nyse-akr/acadia-realty-trust,AKR, ($24.28)
/stocks/us/real-estate/nyse-mmi/marcus-millichap,MMI, ($46)
/stocks/us/real-estate/nyse-bfs/saul-centers,BFS, ($59.38)
/stocks/us/real-estate/nyse-gnl/global-net-lease,GNL, ($26.22)
/stocks/us/real-estate/nyse-pdm/piedmont-office-realty-trust,PDM, ($22.86)
/stocks/us/real-estate/nasdaq-svc/service-properties-trust,SVC, ($8.11)
/stocks/us/real-estate/nyse-aiv/apartment-investment-and-management,AIV, ($28.64)
/stocks/us/real-estate/nyse-alx/alexanders,ALX, ($189.71)
/stocks/us/real-estate/nyse-nxrt/nexpoint-residential-trust,NXRT, ($67.82)
/stocks/us/real-estate/nasdaq-open/opendoor-technologies,OPEN,
/stocks/us/real-estate/nyse-bdn/brandywine-realty-trust,BDN, ($16.26)
/stocks/us/real-estate/nysemkt-brg/bluerock-residential-growth-reit,BRG, ($61.77)
/stocks/us/real-estate/nyse-ahh/armada-hoffler-properties,AHH, ($16.6)
/stocks/us/real-estate/nyse-comp/compass,COMP, ($10.38)
/stocks/us/real-estate/nyse-csr/centerspace,CSR, ($108.05)
/stocks/us/real-estate/nyse-ntst/netstreit,NTST, ($66.46)
/stocks/us/real-estate/nyse-umh/umh-properties,UMH, ($30.88)
/stocks/us/real-estate/nyse-inn/summit-hotel-properties,INN, ($22.43)
/stocks/us/real-estate/nyse-star/istar,STAR, ($11.21)
/stocks/us/real-estate/nyse-rpt/rpt-realty,RPT, ($17.23)
/stocks/us/real-estate/nyse-cbl/cbl-associates-properties,CBL, ($129.33)
/stocks/us/real-estate/nyse-plym/plymouth-industrial-reit,PLYM, ($32.64)
/stocks/us/real-estate/nasdaq-rtl/necessity-retail-reit,RTL, ($14.87)
/stocks/us/real-estate/nasdaq-rmr/rmr-group,RMR, ($56.89)
/stocks/us/real-estate/nyse-chct/community-healthcare-trust,CHCT, ($116.27)
/stocks/us/real-estate/nyse-fpi/farmland-partners,FPI, ($16.9)
/stocks/us/real-estate/nyse-hous/anywhere-real-estate,HOUS, ($70.47)
/stocks/us/real-estate/nasdaq-land/gladstone-land,LAND, ($20.78)
/stocks/us/real-estate/nasdaq-opi/office-properties-income-trust,OPI, ($14.87)
/stocks/us/real-estate/nasdaq-good/gladstone-commercial,GOOD, ($32.48)
/stocks/us/real-estate/nyse-uba/urstadt-biddle-properties,UBA, ($31.27)
/stocks/us/real-estate/nyse-uht/universal-health-realty-income-trust,UHT, ($81.64)
/stocks/us/real-estate/nyse-for/forestar-group,FOR, ($34.08)
/stocks/us/real-estate/nyse-srg/seritage-growth-properties,SRG,
/stocks/us/real-estate/nyse-gmre/global-medical-reit,GMRE, ($28.78)
/stocks/us/real-estate/nyse-cldt/chatham-lodging-trust,CLDT, ($47.75)
/stocks/us/real-estate/nyse-nxdt/nexpoint-diversified-real-estate-trust,NXDT,
/stocks/us/real-estate/nasdaq-indt/indus-realty-trust,INDT, ($55.06)
/stocks/us/real-estate/nyse-rmax/re-max-holdings,RMAX, ($32.85)
/stocks/us/real-estate/nasdaq-frph/frp-holdings,FRPH, ($36.66)
/stocks/us/real-estate/nyse-onl/orion-office-reit,ONL, ($15.8)
/stocks/us/real-estate/nyse-olp/one-liberty-properties,OLP, ($36.3)
/stocks/us/real-estate/nyse-ctt/catchmark-timber-trust,CTT, ($13.81)
/stocks/us/real-estate/nyse-trc/tejon-ranch,TRC, ($2.1)
/stocks/us/real-estate/nyse-wsr/whitestone-reit,WSR, ($12.45)
/stocks/us/real-estate/nasdaq-rdfn/redfin,RDFN, ($14.81)
/stocks/us/real-estate/nyse-ht/hersha-hospitality-trust,HT, ($41.41)
/stocks/us/real-estate/nyse-brt/brt-apartments,BRT, ($40.1)
/stocks/us/real-estate/nyse-cio/city-office-reit,CIO, ($12.91)
