href,ticker,fair_value
/stocks/us/capital-goods/nasdaq-hon/honeywell-international,HON, ($249.71)
/stocks/us/capital-goods/nyse-rtx/raytheon-technologies,RTX, ($162.7)
/stocks/us/capital-goods/nyse-lmt/lockheed-martin,LMT, ($518.72)
/stocks/us/capital-goods/nyse-de/deere,DE, ($310.85)
/stocks/us/capital-goods/nyse-cat/caterpillar,CAT, ($197.5)
/stocks/us/capital-goods/nyse-ba/boeing,BA, ($271.66)
/stocks/us/capital-goods/nyse-ge/general-electric,GE, ($174.33)
/stocks/us/capital-goods/nyse-noc/northrop-grumman,NOC, ($634.44)
/stocks/us/capital-goods/nyse-mmm/3m,MMM, ($205.02)
/stocks/us/capital-goods/nyse-gd/general-dynamics,GD, ($394.01)
/stocks/us/capital-goods/nyse-itw/illinois-tool-works,ITW, ($222.27)
/stocks/us/capital-goods/nyse-etn/eaton,ETN, ($116.89)
/stocks/us/capital-goods/nyse-emr/emerson-electric,EMR, ($111.17)
/stocks/us/capital-goods/nyse-jci/johnson-controls-international,JCI, ($56.75)
/stocks/us/capital-goods/nyse-lhx/l3harris-technologies,LHX, ($318.78)
/stocks/us/capital-goods/nyse-tt/trane-technologies,TT, ($122.49)
/stocks/us/capital-goods/nyse-ph/parker-hannifin,PH, ($469.3)
/stocks/us/capital-goods/nyse-carr/carrier-global,CARR, ($46.82)
/stocks/us/capital-goods/nasdaq-pcar/paccar,PCAR, ($114.01)
/stocks/us/capital-goods/nyse-tdg/transdigm-group,TDG, ($661.58)
/stocks/us/capital-goods/nyse-cmi/cummins,CMI, ($498.99)
/stocks/us/capital-goods/nyse-ame/ametek,AME, ($197.64)
/stocks/us/capital-goods/nyse-otis/otis-worldwide,OTIS, ($76.03)
/stocks/us/capital-goods/nyse-gww/ww-grainger,GWW, ($416.16)
/stocks/us/capital-goods/nyse-rok/rockwell-automation,ROK, ($299.83)
/stocks/us/capital-goods/nasdaq-fast/fastenal,FAST, ($39.03)
/stocks/us/capital-goods/nyse-ferg/ferguson,FERG, ($147.09)
/stocks/us/capital-goods/nyse-ftv/fortive,FTV, ($76.78)
/stocks/us/capital-goods/nyse-uri/united-rentals,URI, ($551.62)
/stocks/us/capital-goods/nyse-ir/ingersoll-rand,IR, ($67.52)
/stocks/us/capital-goods/nyse-pwr/quanta-services,PWR, ($160.92)
/stocks/us/capital-goods/nyse-cnhi/cnh-industrial,CNHI, ($11.66)
/stocks/us/capital-goods/nyse-xyl/xylem,XYL, ($91.24)
/stocks/us/capital-goods/nyse-hei/heico,HEI, ($100.23)
/stocks/us/capital-goods/nasdaq-iep/icahn-enterprises,IEP, ($474.72)
/stocks/us/capital-goods/nyse-dov/dover,DOV, ($212.51)
/stocks/us/capital-goods/nyse-wab/westinghouse-air-brake-technologies,WAB, ($111.32)
/stocks/us/capital-goods/nyse-iex/idex,IEX, ($228.55)
/stocks/us/capital-goods/nyse-hwm/howmet-aerospace,HWM, ($58.82)
/stocks/us/capital-goods/nyse-txt/textron,TXT, ($90.92)
/stocks/us/capital-goods/nyse-aer/aercap-holdings,AER, ($0.03)
/stocks/us/capital-goods/nyse-hubb/hubbell,HUBB, ($215.13)
/stocks/us/capital-goods/nasdaq-ndsn/nordson,NDSN, ($298.73)
/stocks/us/capital-goods/nasdaq-axon/axon-enterprise,AXON, ($136.37)
/stocks/us/capital-goods/nyse-sna/snap-on,SNA, ($310.55)
/stocks/us/capital-goods/nyse-csl/carlisle-companies,CSL, ($373.43)
/stocks/us/capital-goods/nyse-ttc/toro,TTC, ($112.3)
/stocks/us/capital-goods/nyse-ggg/graco,GGG, ($65.8)
/stocks/us/capital-goods/nyse-swk/stanley-black-decker,SWK, ($111.45)
/stocks/us/capital-goods/nyse-acm/aecom,ACM, ($69.53)
/stocks/us/capital-goods/nyse-mas/masco,MAS, ($64.22)
