href,ticker,fair_value
/stocks/us/consumer-durables/nyse-nke/nike,NKE,
/stocks/us/consumer-durables/nasdaq-lulu/lululemon-athletica,LULU, ($181.65)
/stocks/us/consumer-durables/nyse-dhi/dr-horton,DHI, ($207.41)
/stocks/us/consumer-durables/nyse-len/lennar,LEN, ($78.6)
/stocks/us/consumer-durables/nyse-grmn/garmin,GRMN, ($153.58)
/stocks/us/consumer-durables/nyse-nvr/nvr,NVR, ($4677.57)
/stocks/us/consumer-durables/nyse-vfc/vf,VFC, ($21.16)
/stocks/us/consumer-durables/nyse-phm/pultegroup,PHM, ($44.15)
/stocks/us/consumer-durables/nyse-deck/deckers-outdoor,DECK, ($472.6)
/stocks/us/consumer-durables/nasdaq-has/hasbro,HAS, ($121.86)
/stocks/us/consumer-durables/nyse-whr/whirlpool,WHR, ($225.94)
/stocks/us/consumer-durables/nyse-tpr/tapestry,TPR, ($71.55)
/stocks/us/consumer-durables/nyse-mhk/mohawk-industries,MHK, ($215.73)
/stocks/us/consumer-durables/nyse-rl/ralph-lauren,RL, ($159.59)
/stocks/us/consumer-durables/nyse-pii/polaris,PII, ($229.78)
/stocks/us/consumer-durables/nyse-cpri/capri-holdings,CPRI, ($100.94)
/stocks/us/consumer-durables/nasdaq-mat/mattel,MAT, ($32.67)
/stocks/us/consumer-durables/nyse-levi/levi-strauss,LEVI, ($20.7)
/stocks/us/consumer-durables/nyse-skx/skechers-usa,SKX, ($27.47)
/stocks/us/consumer-durables/nyse-onon/on-holding,ONON, ($13.58)
/stocks/us/consumer-durables/nasdaq-crox/crocs,CROX, ($175.85)
/stocks/us/consumer-durables/nasdaq-nwl/newell-brands,NWL, ($19.27)
/stocks/us/consumer-durables/nyse-bc/brunswick,BC, ($172.98)
/stocks/us/consumer-durables/nyse-tpx/tempur-sealy-international,TPX, ($56.49)
/stocks/us/consumer-durables/nasdaq-colm/columbia-sportswear,COLM, ($174.44)
/stocks/us/consumer-durables/nyse-leg/leggett-platt,LEG, ($43.26)
/stocks/us/consumer-durables/nyse-bld/topbuild,BLD, ($189.5)
/stocks/us/consumer-durables/nyse-modg/topgolf-callaway-brands,MODG, ($58.72)
/stocks/us/consumer-durables/nyse-pvh/pvh,PVH, ($91.07)
/stocks/us/consumer-durables/nyse-uaa/under-armour,UAA, ($11.85)
/stocks/us/consumer-durables/nyse-golf/acushnet-holdings,GOLF, ($56.19)
/stocks/us/consumer-durables/nyse-mth/meritage-homes,MTH,
/stocks/us/consumer-durables/nasdaq-pton/peloton-interactive,PTON, ($38.8)
/stocks/us/consumer-durables/nyse-sky/skyline-champion,SKY, ($56.3)
/stocks/us/consumer-durables/nyse-tmhc/taylor-morrison-home,TMHC, ($95.62)
/stocks/us/consumer-durables/nyse-cri/carters,CRI, ($160.54)
/stocks/us/consumer-durables/nyse-kbh/kb-home,KBH, ($84.36)
/stocks/us/consumer-durables/nyse-yeti/yeti-holdings,YETI, ($24.28)
/stocks/us/consumer-durables/nyse-zgn/ermenegildo-zegna,ZGN, ($9.97)
/stocks/us/consumer-durables/nasdaq-shoo/steven-madden,SHOO, ($69.92)
/stocks/us/consumer-durables/nasdaq-crct/cricut,CRCT, ($109.73)
/stocks/us/consumer-durables/nyse-ibp/installed-building-products,IBP, ($69.97)
/stocks/us/consumer-durables/nyse-hbi/hanesbrands,HBI, ($24.06)
/stocks/us/consumer-durables/nasdaq-hele/helen-of-troy,HELE, ($62.57)
/stocks/us/consumer-durables/nyse-mdc/mdc-holdings,MDC, ($32)
/stocks/us/consumer-durables/nasdaq-sono/sonos,SONO, ($40.94)
/stocks/us/consumer-durables/nasdaq-cvco/cavco-industries,CVCO, ($684.63)
/stocks/us/consumer-durables/nyse-ktb/kontoor-brands,KTB, ($30.59)
/stocks/us/consumer-durables/nasdaq-lgih/lgi-homes,LGIH, ($31.95)
/stocks/us/consumer-durables/nyse-tph/tri-pointe-homes,TPH,
/stocks/us/consumer-durables/nyse-webr/weber,WEBR, ($11.46)
/stocks/us/consumer-durables/nyse-vzio/vizio-holding,VZIO, ($32.99)
/stocks/us/consumer-durables/nyse-oxm/oxford-industries,OXM, ($39.84)
/stocks/us/consumer-durables/nasdaq-irbt/irobot,IRBT,
/stocks/us/consumer-durables/nyse-ccs/century-communities,CCS, ($957.76)
/stocks/us/consumer-durables/nyse-vsto/vista-outdoor,VSTO, ($97.94)
/stocks/us/consumer-durables/nyse-mho/m-i-homes,MHO,
/stocks/us/consumer-durables/nasdaq-mbuu/malibu-boats,MBUU, ($203.93)
/stocks/us/consumer-durables/nyse-lzb/la-z-boy,LZB, ($49.59)
/stocks/us/consumer-durables/nyse-rgr/sturm-ruger,RGR, ($54.43)
/stocks/us/consumer-durables/nyse-grbk/green-brick-partners,GRBK, ($694.65)
/stocks/us/consumer-durables/nyse-www/wolverine-world-wide,WWW, ($24.43)
/stocks/us/consumer-durables/nyse-dfh/dream-finders-homes,DFH,
/stocks/us/consumer-durables/nasdaq-giii/g-iii-apparel-group,GIII, ($80.37)
/stocks/us/consumer-durables/nasdaq-gpro/gopro,GPRO, ($8.13)
/stocks/us/consumer-durables/nyse-mov/movado-group,MOV, ($22.03)
/stocks/us/consumer-durables/nasdaq-snpo/snap-one-holdings,SNPO, ($14.49)
/stocks/us/consumer-durables/nyse-etd/ethan-allen-interiors,ETD, ($33.35)
/stocks/us/consumer-durables/nasdaq-jout/johnson-outdoors,JOUT, ($105.67)
/stocks/us/consumer-durables/nasdaq-swbi/smith-wesson-brands,SWBI, ($5.71)
/stocks/us/consumer-durables/nasdaq-swim/latham-group,SWIM, ($43.14)
/stocks/us/consumer-durables/nyse-cook/traeger,COOK, ($3.91)
/stocks/us/consumer-durables/nasdaq-legh/legacy-housing,LEGH, ($4.6)
/stocks/us/consumer-durables/nasdaq-mcft/mastercraft-boat-holdings,MCFT, ($60.2)
/stocks/us/consumer-durables/nyse-mpx/marine-products,MPX,
/stocks/us/consumer-durables/nasdaq-love/lovesac,LOVE, ($164.87)
/stocks/us/consumer-durables/nyse-dtc/solo-brands,DTC, ($8.21)
/stocks/us/consumer-durables/nyse-bzh/beazer-homes-usa,BZH, ($17.02)
/stocks/us/consumer-durables/nasdaq-bird/allbirds,BIRD, ($5.08)
/stocks/us/consumer-durables/nasdaq-poww/ammo,POWW,
/stocks/us/consumer-durables/nasdaq-clar/clarus,CLAR, ($4.33)
/stocks/us/consumer-durables/nasdaq-prpl/purple-innovation,PRPL, ($0.83)
/stocks/us/consumer-durables/nyse-hov/hovnanian-enterprises,HOV, ($71.01)
/stocks/us/consumer-durables/nasdaq-vuzi/vuzix,VUZI,
/stocks/us/consumer-durables/nasdaq-ueic/universal-electronics,UEIC, ($42.17)
/stocks/us/consumer-durables/nasdaq-voxx/voxx-international,VOXX, ($25.99)
/stocks/us/consumer-durables/nyse-tup/tupperware-brands,TUP, ($22.89)
/stocks/us/consumer-durables/nasdaq-fosl/fossil-group,FOSL,
/stocks/us/consumer-durables/nasdaq-lsea/landsea-homes,LSEA, ($10.16)
/stocks/us/consumer-durables/nasdaq-hoft/hooker-furnishings,HOFT, ($102.75)
/stocks/us/consumer-durables/nyse-hbb/hamilton-beach-brands-holding,HBB,
/stocks/us/consumer-durables/nasdaq-rcky/rocky-brands,RCKY, ($9.76)
/stocks/us/consumer-durables/nasdaq-jakk/jakks-pacific,JAKK, ($38.74)
/stocks/us/consumer-durables/nasdaq-sgc/superior-group-of-companies,SGC, ($31.2)
/stocks/us/consumer-durables/nasdaq-bset/bassett-furniture-industries,BSET, ($17.21)
/stocks/us/consumer-durables/nasdaq-plby/plby-group,PLBY, ($12.51)
/stocks/us/consumer-durables/nasdaq-lcut/lifetime-brands,LCUT, ($31.61)
/stocks/us/consumer-durables/nasdaq-esca/escalade,ESCA, ($8.57)
/stocks/us/consumer-durables/nyse-ufi/unifi,UFI, ($1.62)
/stocks/us/consumer-durables/nasdaq-aout/american-outdoor-brands,AOUT, ($24.8)
/stocks/us/consumer-durables/nysemkt-dla/delta-apparel,DLA,
/stocks/us/consumer-durables/nasdaq-vra/vera-bradley,VRA, ($6.34)
/stocks/us/consumer-durables/nasdaq-lake/lakeland-industries,LAKE, ($8.07)
/stocks/us/consumer-durables/nyse-vnce/vince-holding,VNCE,
/stocks/us/consumer-durables/nasdaq-live/live-ventures,LIVE,
/stocks/us/consumer-durables/nasdaq-flxs/flexsteel-industries,FLXS, ($50.06)
/stocks/us/consumer-durables/nasdaq-ater/aterian,ATER,
/stocks/us/consumer-durables/nyse-culp/culp,CULP, ($33.02)
/stocks/us/consumer-durables/nasdaq-crws/crown-crafts,CRWS,
/stocks/us/consumer-durables/nasdaq-koss/koss,KOSS, ($128.62)
/stocks/us/consumer-durables/nasdaq-viot/viomi-technology,VIOT, ($6.62)
/stocks/us/consumer-durables/nyse-ntz/natuzzi,NTZ, ($23.42)
/stocks/us/consumer-durables/nasdaq-jrsh/jerash-holdings-us,JRSH, ($3.15)
/stocks/us/consumer-durables/nyse-nls/nautilus,NLS,
/stocks/us/consumer-durables/nasdaq-vmar/vision-marine-technologies,VMAR,
/stocks/us/consumer-durables/nasdaq-dogz/dogness-international,DOGZ,
/stocks/us/consumer-durables/nasdaq-cthr/charles-colvard,CTHR,
/stocks/us/consumer-durables/nasdaq-tblt/toughbuilt-industries,TBLT,
/stocks/us/consumer-durables/nasdaq-veee/twin-vee-powercats,VEEE,
/stocks/us/consumer-durables/nasdaq-mics/singing-machine,MICS,
/stocks/us/consumer-durables/nasdaq-frza/forza-x1,FRZA,
/stocks/us/consumer-durables/nasdaq-dxyn/dixie-group,DXYN,
/stocks/us/consumer-durables/nasdaq-hcdi/harbor-custom-development,HCDI,
/stocks/us/consumer-durables/nasdaq-ford/forward-industries,FORD, ($13.07)
/stocks/us/consumer-durables/nysemkt-msn/emerson-radio,MSN,
/stocks/us/consumer-durables/nasdaq-neph/nephros,NEPH,
/stocks/us/consumer-durables/nasdaq-evk/ever-glory-international-group,EVK,
/stocks/us/consumer-durables/nasdaq-jxjt/jx-luxventure,JXJT,
/stocks/us/consumer-durables/nasdaq-ctib/yunhong-cti,CTIB,
/stocks/us/consumer-durables/nasdaq-nvfy/nova-lifestyle,NVFY,
/stocks/us/consumer-durables/nasdaq-cnxa/connexa-sports-technologies,CNXA,
