href,ticker,fair_value
/stocks/us/energy/nyse-xom/exxon-mobil,XOM, ($100.87)
/stocks/us/energy/nyse-cvx/chevron,CVX, ($152.98)
/stocks/us/energy/nyse-cop/conocophillips,COP, ($72.8)
/stocks/us/energy/nyse-eog/eog-resources,EOG, ($72.48)
/stocks/us/energy/nyse-slb/schlumberger,SLB, ($53.33)
/stocks/us/energy/nyse-oxy/occidental-petroleum,OXY, ($53.46)
/stocks/us/energy/nyse-pxd/pioneer-natural-resources,PXD, ($209.54)
/stocks/us/energy/nyse-mpc/marathon-petroleum,MPC, ($103.36)
/stocks/us/energy/nyse-vlo/valero-energy,VLO, ($113.98)
/stocks/us/energy/nyse-psx/phillips-66,PSX, ($68.42)
/stocks/us/energy/nyse-dvn/devon-energy,DVN, ($40.19)
/stocks/us/energy/nyse-hes/hess,HES, ($255.51)
/stocks/us/energy/nysemkt-lng/cheniere-energy,LNG, ($97.18)
/stocks/us/energy/nyse-wmb/williams-companies,WMB, ($29.71)
/stocks/us/energy/nyse-kmi/kinder-morgan,KMI, ($15.23)
/stocks/us/energy/nyse-hal/halliburton,HAL, ($35.48)
/stocks/us/energy/nasdaq-fang/diamondback-energy,FANG, ($85.17)
/stocks/us/energy/nasdaq-bkr/baker-hughes,BKR, ($24.66)
/stocks/us/energy/nyse-oke/oneok,OKE, ($59.78)
/stocks/us/energy/nyse-clr/continental-resources,CLR, ($52.53)
/stocks/us/energy/nyse-ctra/coterra-energy,CTRA, ($29.53)
/stocks/us/energy/nyse-tpl/texas-pacific-land,TPL, ($1862.34)
/stocks/us/energy/nyse-mro/marathon-oil,MRO, ($19.19)
/stocks/us/energy/nyse-trgp/targa-resources,TRGP, ($75.03)
/stocks/us/energy/nyse-eqt/eqt,EQT, ($102.98)
/stocks/us/energy/nasdaq-apa/apa,APA, ($24.74)
/stocks/us/energy/nasdaq-chk/chesapeake-energy,CHK, ($140.55)
/stocks/us/energy/nyse-dino/hf-sinclair,DINO, ($69.48)
/stocks/us/energy/nyse-ar/antero-resources,AR, ($60.09)
/stocks/us/energy/nasdaq-nfe/new-fortress-energy,NFE, ($728.99)
/stocks/us/energy/nyse-nov/nov,NOV, ($23.31)
/stocks/us/energy/nyse-mtdr/matador-resources,MTDR, ($65)
/stocks/us/energy/nyse-swn/southwestern-energy,SWN, ($8.42)
/stocks/us/energy/nyse-mur/murphy-oil,MUR, ($185.68)
/stocks/us/energy/nasdaq-pdce/pdc-energy,PDCE, ($149.57)
/stocks/us/energy/nyse-hesm/hess-midstream,HESM, ($29.43)
/stocks/us/energy/nyse-rrc/range-resources,RRC, ($44.21)
/stocks/us/energy/nasdaq-chrd/chord-energy,CHRD, ($158.6)
/stocks/us/energy/nyse-enlc/enlink-midstream,ENLC, ($13.49)
/stocks/us/energy/nasdaq-chx/championx,CHX, ($28.81)
/stocks/us/energy/nyse-dtm/dt-midstream,DTM, ($79.76)
/stocks/us/energy/nyse-civi/civitas-resources,CIVI, ($102.7)
/stocks/us/energy/nyse-pbf/pbf-energy,PBF, ($53.39)
/stocks/us/energy/nyse-mgy/magnolia-oil-gas,MGY, ($16.25)
/stocks/us/energy/nyse-sm/sm-energy,SM, ($77.54)
/stocks/us/energy/nyse-am/antero-midstream,AM, ($16.39)
/stocks/us/energy/nyse-ne/noble,NE, ($84.96)
/stocks/us/energy/nyse-hp/helmerich-payne,HP, ($48.59)
/stocks/us/energy/nyse-fti/technipfmc,FTI, ($15.45)
/stocks/us/energy/nyse-val/valaris,VAL, ($502.1)
/stocks/us/energy/nyse-kntk/kinetik-holdings,KNTK, ($139.49)
/stocks/us/energy/nyse-den/denbury,DEN, ($70.1)
/stocks/us/energy/nyse-crk/comstock-resources,CRK, ($24.72)
/stocks/us/energy/nyse-whd/cactus,WHD, ($43.59)
/stocks/us/energy/nasdaq-pten/patterson-uti-energy,PTEN, ($45.29)
/stocks/us/energy/nyse-btu/peabody-energy,BTU, ($21.55)
/stocks/us/energy/nyse-eva/enviva,EVA, ($238.18)
/stocks/us/energy/nyse-cvi/cvr-energy,CVI, ($32.07)
/stocks/us/energy/nyse-etrn/equitrans-midstream,ETRN, ($14.95)
/stocks/us/energy/nyse-crc/california-resources,CRC, ($34.73)
/stocks/us/energy/nasdaq-acdc/profrac-holding,ACDC, ($525.69)
/stocks/us/energy/nyse-cnx/cnx-resources,CNX, ($41.33)
/stocks/us/energy/nyse-lbrt/liberty-energy,LBRT, ($12.13)
/stocks/us/energy/nyse-lfg/archaea-energy,LFG,
/stocks/us/energy/nasdaq-regi/renewable-energy-group,REGI,
/stocks/us/energy/nyse-kos/kosmos-energy,KOS, ($10.05)
/stocks/us/energy/nasdaq-wfrd/weatherford-international,WFRD, ($82.99)
/stocks/us/energy/nyse-pr/permian-resources,PR, ($24.15)
