href,ticker,fair_value
/stocks/us/transportation/nasdaq-sncy/sun-country-airlines-holdings,SNCY, ($28.89)
/stocks/us/transportation/nyse-dac/danaos,DAC, ($1072.44)
/stocks/us/transportation/nasdaq-htld/heartland-express,HTLD, ($135.37)
/stocks/us/transportation/nyse-cmre/costamare,CMRE, ($38.05)
/stocks/us/transportation/nasdaq-ulh/universal-logistics-holdings,ULH, ($18.58)
/stocks/us/transportation/nasdaq-skyw/skywest,SKYW, ($3.07)
/stocks/us/transportation/nasdaq-ha/hawaiian-holdings,HA, ($14.29)
/stocks/us/transportation/nasdaq-egle/eagle-bulk-shipping,EGLE, ($165.29)
/stocks/us/transportation/nyse-gsl/global-ship-lease,GSL, ($88.08)
/stocks/us/transportation/nyse-gnk/genco-shipping-trading,GNK, ($61.13)
/stocks/us/transportation/nasdaq-ptsi/pam-transportation-services,PTSI, ($179.44)
/stocks/us/transportation/nasdaq-tsp/tusimple-holdings,TSP,
/stocks/us/transportation/nasdaq-cvlg/covenant-logistics-group,CVLG, ($72.28)
/stocks/us/transportation/nasdaq-grin/grindrod-shipping-holdings,GRIN, ($120.05)
/stocks/us/transportation/nyse-up/wheels-up-experience,UP, ($23.27)
/stocks/us/transportation/nasdaq-dske/daseke,DSKE, ($12.53)
/stocks/us/transportation/nyse-neti/eneti,NETI, ($80.99)
/stocks/us/transportation/nyse-sb/safe-bulkers,SB, ($16.14)
/stocks/us/transportation/nyse-dsx/diana-shipping,DSX, ($10.23)
/stocks/us/transportation/nasdaq-blde/blade-air-mobility,BLDE,
/stocks/us/transportation/nysemkt-rlgt/radiant-logistics,RLGT,
/stocks/us/transportation/nasdaq-usak/usa-truck,USAK, ($42.41)
/stocks/us/transportation/nasdaq-fip/ftai-infrastructure,FIP, ($2.18)
/stocks/us/transportation/nasdaq-panl/pangaea-logistics-solutions,PANL, ($4.57)
/stocks/us/transportation/nysemkt-skyh/sky-harbour-group,SKYH,
/stocks/us/transportation/nasdaq-yell/yellow,YELL,
/stocks/us/transportation/nasdaq-esea/euroseas,ESEA, ($17.76)
/stocks/us/transportation/nyse-brds/bird-global,BRDS,
/stocks/us/transportation/nasdaq-ctrm/castor-maritime,CTRM,
/stocks/us/transportation/nyse-usx/us-xpress-enterprises,USX,
/stocks/us/transportation/nasdaq-ship/seanergy-maritime-holdings,SHIP, ($0.38)
/stocks/us/transportation/nasdaq-glg/td-holdings,GLG, ($0.72)
/stocks/us/transportation/nasdaq-swvl/swvl-holdings,SWVL,
/stocks/us/transportation/nasdaq-airt/air-t,AIRT,
/stocks/us/transportation/nasdaq-atxg/addentax-group,ATXG, ($2.83)
/stocks/us/transportation/nasdaq-pxs/pyxis-tankers,PXS,
/stocks/us/transportation/nasdaq-mesa/mesa-air-group,MESA,
/stocks/us/transportation/nasdaq-sgly/singularity-future-technology,SGLY,
/stocks/us/transportation/nyse-nm/navios-maritime-holdings,NM, ($292.02)
/stocks/us/transportation/nyse-best/best,BEST,
/stocks/us/transportation/nasdaq-edry/eurodry,EDRY, ($80.37)
/stocks/us/transportation/nasdaq-ygmz/mingzhu-logistics-holdings,YGMZ,
/stocks/us/transportation/nasdaq-pati/patriot-transportation-holding,PATI,
/stocks/us/transportation/nasdaq-glbs/globus-maritime,GLBS,
/stocks/us/transportation/nasdaq-usea/united-maritime,USEA,
/stocks/us/transportation/nasdaq-hyre/hyrecar,HYRE,
/stocks/us/transportation/nasdaq-pshg/performance-shipping,PSHG,
/stocks/us/transportation/nasdaq-hlbz/helbiz,HLBZ,
/stocks/us/transportation/nasdaq-ezgo/ezgo-technologies,EZGO,
/stocks/us/transportation/nasdaq-op/oceanpal,OP,
/stocks/us/transportation/nasdaq-frgt/freight-technologies,FRGT,
