href,ticker,fair_value
/stocks/us/tech/nasdaq-aapl/apple,AAPL, ($138.63)
/stocks/us/tech/nasdaq-csco/cisco-systems,CSCO, ($71.52)
/stocks/us/tech/nyse-aph/amphenol,APH, ($66.08)
/stocks/us/tech/nyse-msi/motorola-solutions,MSI, ($266.65)
/stocks/us/tech/nyse-tel/te-connectivity,TEL, ($127.05)
/stocks/us/tech/nyse-anet/arista-networks,ANET, ($161.79)
/stocks/us/tech/nyse-hpq/hp,HPQ, ($35.03)
/stocks/us/tech/nyse-dell/dell-technologies,DELL, ($69.79)
/stocks/us/tech/nyse-keys/keysight-technologies,KEYS, ($165.92)
/stocks/us/tech/nyse-glw/corning,GLW, ($43.52)
/stocks/us/tech/nasdaq-cdw/cdw,CDW, ($178.3)
/stocks/us/tech/nasdaq-mbly/mobileye-global,MBLY, ($10.97)
/stocks/us/tech/nyse-hpe/hewlett-packard-enterprise,HPE, ($30.84)
/stocks/us/tech/nyse-tdy/teledyne-technologies,TDY, ($407.3)
/stocks/us/tech/nyse-ui/ubiquiti,UI, ($63.58)
/stocks/us/tech/nasdaq-ntap/netapp,NTAP, ($123.55)
/stocks/us/tech/nasdaq-trmb/trimble,TRMB, ($63.81)
/stocks/us/tech/nasdaq-zbra/zebra-technologies,ZBRA, ($498.9)
/stocks/us/tech/nasdaq-wdc/western-digital,WDC, ($49.03)
/stocks/us/tech/nasdaq-stx/seagate-technology-holdings,STX, ($88.25)
/stocks/us/tech/nyse-jnpr/juniper-networks,JNPR, ($78.38)
/stocks/us/tech/nyse-snx/td-synnex,SNX, ($289.4)
/stocks/us/tech/nyse-pstg/pure-storage,PSTG, ($32.35)
/stocks/us/tech/nasdaq-flex/flex,FLEX, ($30.33)
/stocks/us/tech/nyse-jbl/jabil,JBL, ($174.73)
/stocks/us/tech/nasdaq-ffiv/f5,FFIV, ($410.34)
/stocks/us/tech/nasdaq-cgnx/cognex,CGNX, ($32.46)
/stocks/us/tech/nyse-arw/arrow-electronics,ARW,
/stocks/us/tech/nyse-cien/ciena,CIEN, ($65.23)
/stocks/us/tech/nasdaq-lfus/littelfuse,LFUS, ($274.31)
/stocks/us/tech/nasdaq-novt/novanta,NOVT, ($96.72)
/stocks/us/tech/nasdaq-nati/national-instruments,NATI, ($64.75)
/stocks/us/tech/nasdaq-cohr/coherent,COHR, ($31.75)
/stocks/us/tech/nyse-fn/fabrinet,FN, ($111.7)
/stocks/us/tech/nyse-calx/calix,CALX, ($0.63)
/stocks/us/tech/nasdaq-ipgp/ipg-photonics,IPGP, ($77.42)
/stocks/us/tech/nasdaq-smci/super-micro-computer,SMCI, ($28.72)
/stocks/us/tech/nasdaq-avt/avnet,AVT, ($88.16)
/stocks/us/tech/nasdaq-sanm/sanmina,SANM, ($151.94)
/stocks/us/tech/nasdaq-lite/lumentum-holdings,LITE, ($93.9)
/stocks/us/tech/nasdaq-nsit/insight-enterprises,NSIT, ($135.56)
/stocks/us/tech/nyse-bdc/belden,BDC, ($80.96)
/stocks/us/tech/nyse-bmi/badger-meter,BMI, ($62.49)
/stocks/us/tech/nasdaq-aeis/advanced-energy-industries,AEIS, ($112.05)
/stocks/us/tech/nyse-vnt/vontier,VNT, ($40.33)
/stocks/us/tech/nyse-vsh/vishay-intertechnology,VSH, ($36.42)
/stocks/us/tech/nasdaq-plxs/plexus,PLXS, ($89.32)
/stocks/us/tech/nasdaq-ntct/netscout-systems,NTCT, ($38.54)
/stocks/us/tech/nasdaq-viav/viavi-solutions,VIAV, ($16.44)
/stocks/us/tech/nasdaq-vsat/viasat,VSAT, ($4.24)
/stocks/us/tech/nasdaq-itri/itron,ITRI, ($107.56)
/stocks/us/tech/nasdaq-extr/extreme-networks,EXTR, ($25.71)
/stocks/us/tech/nasdaq-xrx/xerox-holdings,XRX, ($35.28)
/stocks/us/tech/nyse-rog/rogers,ROG,
/stocks/us/tech/nasdaq-comm/commscope-holding,COMM, ($65.99)
/stocks/us/tech/nasdaq-crsr/corsair-gaming,CRSR, ($16.92)
/stocks/us/tech/nyse-mei/methode-electronics,MEI, ($39.37)
/stocks/us/tech/nasdaq-ttmi/ttm-technologies,TTMI, ($12.6)
/stocks/us/tech/nasdaq-adtn/adtran-holdings,ADTN, ($2.92)
/stocks/us/tech/nasdaq-osis/osi-systems,OSIS, ($143.53)
/stocks/us/tech/nasdaq-infn/infinera,INFN, ($39.68)
/stocks/us/tech/nasdaq-hlit/harmonic,HLIT,
/stocks/us/tech/nasdaq-dgii/digi-international,DGII, ($57.25)
/stocks/us/tech/nasdaq-plus/eplus,PLUS, ($62.33)
/stocks/us/tech/nyse-kn/knowles,KN, ($10.2)
/stocks/us/tech/nyse-cts/cts,CTS, ($28.5)
/stocks/us/tech/nasdaq-cnxn/pc-connection,CNXN, ($69.23)
/stocks/us/tech/nyse-mir/mirion-technologies,MIR, ($10.45)
/stocks/us/tech/nasdaq-clfd/clearfield,CLFD,
/stocks/us/tech/nasdaq-avid/avid-technology,AVID, ($36.13)
/stocks/us/tech/nyse-ionq/ionq,IONQ,
/stocks/us/tech/nasdaq-holi/hollysys-automation-technologies,HOLI, ($4.25)
/stocks/us/tech/nyse-bhe/benchmark-electronics,BHE, ($170.44)
/stocks/us/tech/nysemkt-satx/satixfy-communications,SATX,
/stocks/us/tech/nasdaq-nssc/napco-security-technologies,NSSC, ($38.69)
/stocks/us/tech/nasdaq-rdwr/radware,RDWR, ($13.33)
/stocks/us/tech/nasdaq-lwlg/lightwave-logic,LWLG,
/stocks/us/tech/nasdaq-ssys/stratasys,SSYS, ($7.42)
/stocks/us/tech/nasdaq-scsc/scansource,SCSC, ($154.34)
/stocks/us/tech/nyse-par/par-technology,PAR,
/stocks/us/tech/nasdaq-invz/innoviz-technologies,INVZ, ($8.88)
/stocks/us/tech/nasdaq-nndm/nano-dimension,NNDM,
/stocks/us/tech/nasdaq-audc/audiocodes,AUDC, ($31.23)
/stocks/us/tech/nasdaq-faro/faro-technologies,FARO, ($218.54)
/stocks/us/tech/nasdaq-cmbm/cambium-networks,CMBM, ($43.32)
/stocks/us/tech/nasdaq-ke/kimball-electronics,KE, ($55.01)
/stocks/us/tech/nasdaq-mvis/microvision,MVIS,
/stocks/us/tech/nasdaq-ntgr/netgear,NTGR,
/stocks/us/tech/nasdaq-fcuv/focus-universal,FCUV,
/stocks/us/tech/nyse-vpg/vishay-precision-group,VPG, ($27.73)
/stocks/us/tech/nyse-smrt/smartrent,SMRT, ($25.52)
/stocks/us/tech/nasdaq-evlv/evolv-technologies-holdings,EVLV,
/stocks/us/tech/nasdaq-lasr/nlight,LASR,
/stocks/us/tech/nasdaq-mass/908-devices,MASS,
/stocks/us/tech/nasdaq-itrn/ituran-location-and-control,ITRN, ($14.67)
/stocks/us/tech/nasdaq-can/canaan,CAN, ($27.99)
/stocks/us/tech/nasdaq-rbbn/ribbon-communications,RBBN, ($1.68)
/stocks/us/tech/nasdaq-belf.a/bel-fuse,BELF.A, ($13.82)
/stocks/us/tech/nasdaq-dzsi/dzs,DZSI, ($33.82)
/stocks/us/tech/nyse-aeva/aeva-technologies,AEVA, ($8.6)
/stocks/us/tech/nasdaq-cmpo/composecure,CMPO, ($8.24)
/stocks/us/tech/nyse-kodk/eastman-kodak,KODK,
/stocks/us/tech/nasdaq-avnw/aviat-networks,AVNW, ($94.34)
/stocks/us/tech/nasdaq-gilt/gilat-satellite-networks,GILT, ($5.02)
/stocks/us/tech/nyse-arlo/arlo-technologies,ARLO,
/stocks/us/tech/nasdaq-rell/richardson-electronics,RELL, ($63.53)
/stocks/us/tech/nasdaq-cmtl/comtech-telecommunications,CMTL, ($35.09)
/stocks/us/tech/nasdaq-silc/silicom,SILC,
/stocks/us/tech/nasdaq-cptn/cepton,CPTN,
/stocks/us/tech/nasdaq-pmts/cpi-card-group,PMTS, ($3.03)
/stocks/us/tech/nasdaq-arbe/arbe-robotics,ARBE, ($93.77)
/stocks/us/tech/nasdaq-casa/casa-systems,CASA, ($1.95)
/stocks/us/tech/nasdaq-inve/identiv,INVE,
/stocks/us/tech/nasdaq-vldr/velodyne-lidar,VLDR, ($1.57)
