href,ticker,fair_value
/stocks/us/software/nasdaq-msft/microsoft,MSFT, ($303.08)
/stocks/us/software/nyse-v/visa,V, ($217.96)
/stocks/us/software/nyse-ma/mastercard,MA, ($380.69)
/stocks/us/software/nyse-orcl/oracle,ORCL, ($115.26)
/stocks/us/software/nyse-acn/accenture,ACN, ($322.91)
/stocks/us/software/nasdaq-adbe/adobe,ADBE, ($532)
/stocks/us/software/nyse-crm/salesforce,CRM, ($265.37)
/stocks/us/software/nyse-ibm/international-business-machines,IBM, ($201.02)
/stocks/us/software/nasdaq-intu/intuit,INTU, ($532.8)
/stocks/us/software/nasdaq-pypl/paypal-holdings,PYPL, ($113.96)
/stocks/us/software/nasdaq-adp/automatic-data-processing,ADP, ($234.51)
/stocks/us/software/nyse-now/servicenow,NOW, ($609.67)
/stocks/us/software/nasdaq-fisv/fiserv,FISV, ($141.35)
/stocks/us/software/nyse-snow/snowflake,SNOW, ($251.33)
/stocks/us/software/nasdaq-snps/synopsys,SNPS, ($298.46)
/stocks/us/software/nyse-shop/shopify,SHOP, ($23.75)
/stocks/us/software/nasdaq-panw/palo-alto-networks,PANW, ($1261.52)
/stocks/us/software/nasdaq-adsk/autodesk,ADSK, ($249.44)
/stocks/us/software/nyse-vmw/vmware,VMW, ($208.53)
/stocks/us/software/nyse-rop/roper-technologies,ROP, ($400.13)
/stocks/us/software/nasdaq-cdns/cadence-design-systems,CDNS, ($150.14)
/stocks/us/software/nasdaq-ftnt/fortinet,FTNT, ($83.15)
/stocks/us/software/nasdaq-payx/paychex,PAYX, ($121.07)
/stocks/us/software/nyse-sq/block,SQ, ($162.02)
/stocks/us/software/nasdaq-wday/workday,WDAY, ($272.82)
/stocks/us/software/nyse-fis/fidelity-national-information-services,FIS, ($122.45)
/stocks/us/software/nasdaq-team/atlassian,TEAM, ($256.29)
/stocks/us/software/nasdaq-crwd/crowdstrike-holdings,CRWD, ($226.79)
/stocks/us/software/nasdaq-ctsh/cognizant-technology-solutions,CTSH, ($137)
/stocks/us/software/nyse-gpn/global-payments,GPN, ($239.53)
/stocks/us/software/nyse-it/gartner,IT, ($242.76)
/stocks/us/software/nasdaq-zm/zoom-video-communications,ZM, ($115.34)
/stocks/us/software/nasdaq-ddog/datadog,DDOG, ($141.98)
/stocks/us/software/nasdaq-anss/ansys,ANSS, ($255.89)
/stocks/us/software/nasdaq-vrsn/verisign,VRSN, ($172.18)
/stocks/us/software/nyse-epam/epam-systems,EPAM, ($374.02)
/stocks/us/software/nyse-payc/paycom-software,PAYC, ($350.63)
/stocks/us/software/nasdaq-zs/zscaler,ZS, ($186.4)
/stocks/us/software/nyse-br/broadridge-financial-solutions,BR, ($182.14)
/stocks/us/software/nasdaq-chkp/check-point-software-technologies,CHKP, ($173.85)
/stocks/us/software/nyse-pltr/palantir-technologies,PLTR, ($13.92)
/stocks/us/software/nyse-net/cloudflare,NET, ($11.11)
/stocks/us/software/nasdaq-ptc/ptc,PTC, ($226.89)
/stocks/us/software/nasdaq-azpn/aspen-technology,AZPN, ($174.1)
/stocks/us/software/nasdaq-gen/gen-digital,GEN, ($24.92)
/stocks/us/software/nyse-hubs/hubspot,HUBS, ($187.21)
/stocks/us/software/nasdaq-akam/akamai-technologies,AKAM, ($151.22)
/stocks/us/software/nyse-fico/fair-isaac,FICO, ($506.34)
/stocks/us/software/nyse-flt/fleetcor-technologies,FLT, ($315.16)
/stocks/us/software/nasdaq-splk/splunk,SPLK, ($193.61)
/stocks/us/software/nasdaq-ctxs/citrix-systems,CTXS, ($209.6)
/stocks/us/software/nasdaq-ssnc/ssc-technologies-holdings,SSNC, ($76.98)
/stocks/us/software/nyse-tyl/tyler-technologies,TYL, ($266.41)
/stocks/us/software/nasdaq-jkhy/jack-henry-associates,JKHY, ($122)
/stocks/us/software/nyse-bill/billcom-holdings,BILL, ($84.59)
/stocks/us/software/nasdaq-bsy/bentley-systems,BSY, ($37.17)
/stocks/us/software/nasdaq-pcty/paylocity-holding,PCTY, ($141.57)
/stocks/us/software/nyse-gddy/godaddy,GDDY, ($183.19)
/stocks/us/software/nasdaq-mdb/mongodb,MDB, ($146.73)
/stocks/us/software/nyse-dt/dynatrace,DT, ($66.47)
/stocks/us/software/nyse-tost/toast,TOST, ($12.38)
/stocks/us/software/nasdaq-dox/amdocs,DOX, ($138.44)
/stocks/us/software/nyse-cday/ceridian-hcm-holding,CDAY, ($25)
/stocks/us/software/nyse-plan/anaplan,PLAN, ($48.7)
/stocks/us/software/nyse-zen/zendesk,ZEN, ($86.75)
/stocks/us/software/nyse-twlo/twilio,TWLO, ($61.01)
/stocks/us/software/nasdaq-docu/docusign,DOCU, ($114.36)
/stocks/us/software/nyse-bki/black-knight,BKI, ($80.72)
/stocks/us/software/nyse-g/genpact,G, ($59.5)
/stocks/us/software/nyse-u/unity-software,U, ($22.85)
/stocks/us/software/nyse-swch/switch,SWCH, ($4.13)
/stocks/us/software/nyse-avlr/avalara,AVLR, ($120.77)
/stocks/us/software/nasdaq-dbx/dropbox,DBX, ($59.25)
/stocks/us/software/nasdaq-okta/okta,OKTA, ($78.36)
/stocks/us/software/nasdaq-otex/open-text,OTEX, ($59.47)
/stocks/us/software/nyse-glob/globant,GLOB, ($78.76)
/stocks/us/software/nyse-pcor/procore-technologies,PCOR, ($26.28)
/stocks/us/software/nasdaq-manh/manhattan-associates,MANH, ($127.45)
/stocks/us/software/nyse-wex/wex,WEX, ($250.45)
/stocks/us/software/nyse-dlb/dolby-laboratories,DLB, ($90.66)
/stocks/us/software/nyse-dxc/dxc-technology,DXC, ($63.62)
/stocks/us/software/nasdaq-xm/qualtrics-international,XM, ($33)
/stocks/us/software/nyse-path/uipath,PATH, ($11.81)
/stocks/us/software/nasdaq-dlo/dlocal,DLO,
/stocks/us/software/nasdaq-gtlb/gitlab,GTLB,
/stocks/us/software/nasdaq-ntnx/nutanix,NTNX, ($43.57)
/stocks/us/software/nasdaq-cybr/cyberark-software,CYBR, ($124.29)
/stocks/us/software/nasdaq-exls/exlservice-holdings,EXLS, ($148.25)
/stocks/us/software/nasdaq-cnxc/concentrix,CNXC, ($96.69)
/stocks/us/software/nyse-sail/sailpoint-technologies-holdings,SAIL, ($88.02)
/stocks/us/software/nasdaq-cflt/confluent,CFLT,
/stocks/us/software/nasdaq-app/applovin,APP, ($48.93)
/stocks/us/software/nyse-estc/elastic,ESTC, ($102.25)
/stocks/us/software/nyse-msp/datto-holding,MSP, ($54.59)
/stocks/us/software/nyse-cccs/ccc-intelligent-solutions-holdings,CCCS, ($9.54)
/stocks/us/software/nasdaq-mndt/mandiant,MNDT, ($0.56)
/stocks/us/software/nasdaq-vg/vonage-holdings,VG, ($14.96)
/stocks/us/software/nyse-infa/informatica,INFA, ($23.69)
/stocks/us/software/nyse-tixt/telus-international-cda,TIXT, ($28.6)
/stocks/us/software/nyse-wu/western-union,WU, ($29.24)
/stocks/us/software/nyse-s/sentinelone,S, ($32.78)
/stocks/us/software/nasdaq-wix/wixcom,WIX, ($106.03)
/stocks/us/software/nyse-iot/samsara,IOT,
/stocks/us/software/nasdaq-hcp/hashicorp,HCP,
/stocks/us/software/nyse-gwre/guidewire-software,GWRE, ($75.16)
/stocks/us/software/nasdaq-pycr/paycor-hcm,PYCR, ($17.75)
/stocks/us/software/nasdaq-spsc/sps-commerce,SPSC, ($89.37)
/stocks/us/software/nasdaq-qlys/qualys,QLYS, ($193.2)
/stocks/us/software/nyse-dv/doubleverify-holdings,DV, ($21.87)
/stocks/us/software/nasdaq-eeft/euronet-worldwide,EEFT, ($137.43)
/stocks/us/software/nasdaq-afrm/affirm-holdings,AFRM,
/stocks/us/software/nasdaq-knbe/knowbe4,KNBE, ($19.94)
/stocks/us/software/nasdaq-fivn/five9,FIVN, ($101.11)
/stocks/us/software/nasdaq-tenb/tenable-holdings,TENB, ($45.06)
/stocks/us/software/nasdaq-appf/appfolio,APPF, ($62.26)
/stocks/us/software/nyse-pags/pagseguro-digital,PAGS, ($34.09)
/stocks/us/software/nyse-pwsc/powerschool-holdings,PWSC, ($17.39)
/stocks/us/software/nyse-cwan/clearwater-analytics-holdings,CWAN, ($7.18)
/stocks/us/software/nasdaq-frsh/freshworks,FRSH, ($16.65)
/stocks/us/software/nyse-box/box,BOX, ($64.47)
/stocks/us/software/nyse-newr/new-relic,NEWR, ($65.62)
/stocks/us/software/nyse-wns/wns-holdings,WNS, ($59.66)
/stocks/us/software/nasdaq-coup/coupa-software,COUP, ($84.12)
/stocks/us/software/nyse-asan/asana,ASAN, ($18.11)
/stocks/us/software/nyse-wk/workiva,WK, ($85.44)
/stocks/us/software/nasdaq-mq/marqeta,MQ, ($24.35)
/stocks/us/software/nyse-smar/smartsheet,SMAR, ($27.58)
/stocks/us/software/nyse-dava/endava,DAVA, ($69.48)
/stocks/us/software/nasdaq-altr/altair-engineering,ALTR, ($42.72)
/stocks/us/software/nyse-mms/maximus,MMS, ($46.1)
/stocks/us/software/nasdaq-mndy/mondaycom,MNDY, ($183.13)
/stocks/us/software/nasdaq-bl/blackline,BL, ($74.39)
/stocks/us/software/nyse-four/shift4-payments,FOUR, ($71.87)
/stocks/us/software/nyse-you/clear-secure,YOU, ($49.26)
/stocks/us/software/nyse-rng/ringcentral,RNG, ($94.32)
/stocks/us/software/nasdaq-spt/sprout-social,SPT, ($33.59)
/stocks/us/software/nyse-ayx/alteryx,AYX, ($66.25)
/stocks/us/software/nyse-inst/instructure-holdings,INST, ($33.57)
/stocks/us/software/nyse-hkd/amtd-digital,HKD, ($0.86)
/stocks/us/software/nasdaq-stne/stoneco,STNE, ($145.38)
/stocks/us/software/nyse-tdc/teradata,TDC, ($83.83)
/stocks/us/software/nyse-esmt/engagesmart,ESMT, ($18.49)
/stocks/us/software/nasdaq-blkb/blackbaud,BLKB, ($76.9)
/stocks/us/software/nyse-ncr/ncr,NCR, ($71.3)
/stocks/us/software/nyse-sqsp/squarespace,SQSP, ($23.17)
/stocks/us/software/nasdaq-pega/pegasystems,PEGA, ($92.59)
/stocks/us/software/nasdaq-cvlt/commvault-systems,CVLT, ($96.42)
/stocks/us/software/nasdaq-ncno/ncino,NCNO, ($3.88)
/stocks/us/software/nyse-env/envestnet,ENV, ($85.28)
/stocks/us/software/nasdaq-appn/appian,APPN,
/stocks/us/software/nyse-docn/digitalocean-holdings,DOCN, ($35.14)
/stocks/us/software/nasdaq-evop/evo-payments,EVOP, ($39.7)
/stocks/us/software/nasdaq-cvt/cvent-holding,CVT, ($9.5)
/stocks/us/software/nasdaq-verx/vertex,VERX, ($19.38)
/stocks/us/software/nasdaq-alrm/alarmcom-holdings,ALRM, ($49.52)
/stocks/us/software/nasdaq-cdk/cdk-global,CDK, ($37.49)
/stocks/us/software/nasdaq-jamf/jamf-holding,JAMF, ($23.93)
/stocks/us/software/nasdaq-twks/thoughtworks-holding,TWKS, ($12.54)
/stocks/us/software/nasdaq-brze/braze,BRZE,
/stocks/us/software/nasdaq-prft/perficient,PRFT, ($92.67)
/stocks/us/software/nyse-ping/ping-identity-holding,PING, ($16.9)
/stocks/us/software/nasdaq-flyw/flywire,FLYW, ($34.65)
/stocks/us/software/nasdaq-vrnt/verint-systems,VRNT, ($106.28)
/stocks/us/software/nyse-kd/kyndryl-holdings,KD, ($42.22)
/stocks/us/software/nasdaq-aciw/aci-worldwide,ACIW, ($36.16)
/stocks/us/software/nyse-evtc/evertec,EVTC, ($22.29)
/stocks/us/software/nasdaq-prgs/progress-software,PRGS, ($87.72)
/stocks/us/software/nasdaq-frog/jfrog,FROG, ($16.38)
