href,ticker,fair_value
/stocks/us/diversified-financials/nyse-brk.a/berkshire-hathaway,BRK.A, ($513344.6)
/stocks/us/diversified-financials/nyse-ms/morgan-stanley,MS, ($107.19)
/stocks/us/diversified-financials/nyse-schw/charles-schwab,SCHW, ($95.22)
/stocks/us/diversified-financials/nyse-gs/goldman-sachs-group,GS, ($327.6)
/stocks/us/diversified-financials/nyse-axp/american-express,AXP, ($213.73)
/stocks/us/diversified-financials/nyse-bx/blackstone,BX, ($101.1)
/stocks/us/diversified-financials/nyse-blk/blackrock,BLK, ($658.32)
/stocks/us/diversified-financials/nyse-spgi/sp-global,SPGI, ($258.34)
/stocks/us/diversified-financials/nasdaq-cme/cme-group,CME, ($142.8)
/stocks/us/diversified-financials/nyse-ice/intercontinental-exchange,ICE, ($96.12)
/stocks/us/diversified-financials/nyse-mco/moodys,MCO, ($233.26)
/stocks/us/diversified-financials/nyse-kkr/kkr,KKR, ($67.36)
/stocks/us/diversified-financials/nyse-cof/capital-one-financial,COF, ($214.41)
/stocks/us/diversified-financials/nyse-msci/msci,MSCI, ($356.33)
/stocks/us/diversified-financials/nyse-apo/apollo-global-management,APO, ($30.6)
/stocks/us/diversified-financials/nyse-bk/bank-of-new-york-mellon,BK, ($40.54)
/stocks/us/diversified-financials/nyse-amp/ameriprise-financial,AMP, ($381.39)
/stocks/us/diversified-financials/nasdaq-ibkr/interactive-brokers-group,IBKR, ($48.59)
/stocks/us/diversified-financials/nasdaq-ndaq/nasdaq,NDAQ, ($50.41)
/stocks/us/diversified-financials/nyse-dfs/discover-financial-services,DFS, ($253.8)
/stocks/us/diversified-financials/nyse-stt/state-street,STT, ($107.96)
/stocks/us/diversified-financials/nasdaq-trow/t-rowe-price-group,TROW, ($145.53)
/stocks/us/diversified-financials/nyse-rjf/raymond-james-financial,RJF, ($203.29)
/stocks/us/diversified-financials/nyse-ares/ares-management,ARES, ($9.95)
/stocks/us/diversified-financials/nasdaq-lpla/lpl-financial-holdings,LPLA, ($294.95)
/stocks/us/diversified-financials/nasdaq-ntrs/northern-trust,NTRS, ($112.1)
/stocks/us/diversified-financials/nyse-fds/factset-research-systems,FDS, ($371.53)
/stocks/us/diversified-financials/nyse-owl/blue-owl-capital,OWL,
/stocks/us/diversified-financials/nyse-syf/synchrony-financial,SYF, ($86.32)
/stocks/us/diversified-financials/nyse-crbg/corebridge-financial,CRBG, ($44.87)
/stocks/us/diversified-financials/nasdaq-tw/tradeweb-markets,TW, ($45.38)
/stocks/us/diversified-financials/bats-cboe/cboe-global-markets,CBOE, ($162.09)
/stocks/us/diversified-financials/nyse-ben/franklin-resources,BEN, ($40.19)
/stocks/us/diversified-financials/nasdaq-tpg/tpg,TPG, ($18.3)
/stocks/us/diversified-financials/nasdaq-xp/xp,XP, ($12.41)
/stocks/us/diversified-financials/nyse-eqh/equitable-holdings,EQH, ($82.32)
/stocks/us/diversified-financials/nasdaq-cg/carlyle-group,CG, ($64.85)
/stocks/us/diversified-financials/nasdaq-mktx/marketaxess-holdings,MKTX, ($159.62)
