href,ticker,fair_value
/stocks/us/retail/nasdaq-bwmx/betterware-de-mexicopi-de,BWMX, ($7.35)
/stocks/us/retail/nyse-bbw/build-a-bear-workshop,BBW, ($3.34)
/stocks/us/retail/nasdaq-prts/carpartscom,PRTS, ($25.66)
/stocks/us/retail/nasdaq-gct/gigacloud-technology,GCT, ($1.08)
/stocks/us/retail/nyse-jill/jjill,JILL, ($92.67)
/stocks/us/retail/nasdaq-weys/weyco-group,WEYS, ($17.01)
/stocks/us/retail/nasdaq-joan/joann,JOAN, ($67.74)
/stocks/us/retail/nyse-tcs/container-store-group,TCS, ($3.41)
/stocks/us/retail/nyse-cato/cato,CATO, ($10.78)
/stocks/us/retail/nyse-grov/grove-collaborative-holdings,GROV,
/stocks/us/retail/nasdaq-heps/d-market-elektronik-hizmetler-ve-ticaret,HEPS, ($4.65)
/stocks/us/retail/nasdaq-conn/conns,CONN, ($0.81)
/stocks/us/retail/nasdaq-dibs/1stdibscom,DIBS,
/stocks/us/retail/nyse-ll/ll-flooring-holdings,LL,
/stocks/us/retail/nasdaq-bzun/baozun,BZUN, ($19.18)
/stocks/us/retail/nasdaq-lvlu/lulus-fashion-lounge-holdings,LVLU, ($39.27)
/stocks/us/retail/nyse-aka/aka-brands-holding,AKA, ($2.46)
/stocks/us/retail/nasdaq-em/smart-share-global,EM, ($9.9)
/stocks/us/retail/nasdaq-ttsh/tile-shop-holdings,TTSH,
/stocks/us/retail/nasdaq-ctrn/citi-trends,CTRN, ($15.12)
/stocks/us/retail/nyse-bned/barnes-noble-education,BNED, ($0.46)
/stocks/us/retail/nasdaq-rmbl/rumbleon,RMBL, ($35.21)
/stocks/us/retail/nasdaq-yj/yunji,YJ,
/stocks/us/retail/nasdaq-lazy/lazydays-holdings,LAZY,
/stocks/us/retail/nasdaq-real/realreal,REAL, ($27.92)
/stocks/us/retail/nyse-vlta/volta,VLTA,
/stocks/us/retail/nasdaq-vrm/vroom,VRM,
/stocks/us/retail/nysemkt-ela/envela,ELA, ($24.77)
/stocks/us/retail/nasdaq-uxin/uxin,UXIN,
/stocks/us/retail/nyse-litb/lightinthebox-holding,LITB,
/stocks/us/retail/nysemkt-dit/amcon-distributing,DIT, ($638.03)
/stocks/us/retail/nasdaq-rent/rent-the-runway,RENT,
/stocks/us/retail/nasdaq-prch/porch-group,PRCH, ($2.8)
/stocks/us/retail/nyse-prty/party-city-holdco,PRTY,
/stocks/us/retail/nysemkt-bgi/birks-group,BGI, ($48.16)
/stocks/us/retail/nasdaq-kxin/kaixin-auto-holdings,KXIN,
/stocks/us/retail/nasdaq-hour/hour-loop,HOUR,
/stocks/us/retail/nyse-expr/express,EXPR,
/stocks/us/retail/nasdaq-tdup/thredup,TDUP,
