Questionand
Thomas Russo
James Birchenough
Volodymyr Nikolenko
Ravi Mehrotra
Andrew Cheng, MD, PhD
Ronny Gal
Patrick OBrien
Hartaj Singh
Umer Raffat
Kevin B. Young
Joel Sendek
Geoffrey Meacham 
Thomas A. Wei
Andrew Garlow
Carter Gould 
Steven Seedhouse 
Evan Seigerman
Lee Kalowski
Rachel McMinn
Louise Pearson
Daniel Oday
Andy Dickinson
John Sonnier
Matthew J Andrews
Brian Abrahams
Matthew K. Harrison
Unidentified Analyst
John G. McHutchison
John McHutchison
Phil Nadeau
Robin L. Washington
Unidentified Company Representative
Alessandro Riva
Joel D. Sendek
Salim Syed
Marshall Urist
Merdad Parsey
Olivia Brayer 
Ying Huang
Norbert W. Bischofberger
Operator
Tyler Van Buren 
Daniel ODay
John Martin
Andrew Dickinson 
Mark Schoenebaum
Cory Kasimov
Michael J. Yee
Brian Abrahams 
Norbert Bischofberger
Gregg Alton
Douglas Maffei
Jacquie Ross
Andrew Dickinson
Terence C. Flynn
Gavin Scott
Johanna Mercier 
Joshua E. Schimmer
Ravi Malhotra
Joshua Schimmer
Colin Bristow
Alan Carr
Robyn Karnauskas
Geoffrey Meacham
David Risinger 
Daniel O'Day
Brian Corey Abrahams
Terence Flynn
Phil M. Nadeau
Charles Anthony Butler
Alethia Young
Josh Schimmer
Paul R. Carter
Steven Seedhouse
M. Ian Somaiya
Yaron Werber
Brian P. Skorney
Rachel L. McMinn
Diana Brainard
Christi Shaw 
Guyn Kim
Tyler M. Van Buren
Christi Shaw
Greg Harrison
Robin Washington
Carter Gould
Matthew Roden
Gregg H. Alton
Christopher Schott
Terence Flynn, Ph.D.
Katherine Breedis
Merdad Parsey 
Thomas J. Russo
Jason McCarthy
Wesley Nurss
Phil Nadeau, Ph.D.
Andrew Cheng
John F. Milligan
Simon Baker
John C. Martin
Michael Yee 
Salveen Richter
Brian Skorney
Laura Hamill
Jim Birchenough
John Sundy
Kevin Young
Matthew Harrison
Yu Katherine Xu
Matthew Harrison 
Geoff Meacham
Andrew Peters
Regina Grebla
John G. McHutchison, AO, MD
Sung Lee
Matt Roden
Mark J. Schoenebaum
Mohit Bansal 
John Scotti
Geoffrey C. Porges
Geoffrey C Meacham
Josh E. Schimmer
Jason Kolbert
Michael Yee
John Milligan
Yaron B. Werber
Howard Liang
Philip Nadeau
Patrick O'Brien
Geoffrey C. Meacham
Gloria Woo
Unknown Executive
John F. Milligan, PhD
Bret Holley
Cory W. Kasimov
Matt M. Roden
Susan Hubbard
Christine Chiou
Maged S. Shenouda
Salveen Richter 
Paul Carter
Thomas Wei
Geoffrey Porges
Geoff Porges
Umer Raffat 
James R. Meyers
Mohit Bansal
Ian Somaiya
Sapna Srivastava
Daniel O'Day 
Tyler Van Buren
Johanna Mercier
Jacquie Ross 
Nick Abbott
