
Donald E. Brandt
Ted Geisler
Jeff Guldner
Stefanie Layton
Chris Shelton 
Anthony Crowdell
Barbara Lockwood
Mark Schiavoni
Sarah Akers
James Krapfel
Brian Chin
David Peters
Ali Agha
Rebecca Hickman
Jerimiah Booream
Brian J. Russo
DonBrandt
Kevin Cole
Becky Hickman
Sophie Karp
Nick Campanella
Unidentified Analyst
Unidentified Company Representative
Dan Eggers
Andrew Cooper
Jacob Tetlow
Jeffrey B. Guldner
Operator
Ted Hayden
Paul Patterson
Kevin Fallon
Daniel Eggers
Charles J. Fishman
Steven Fleishman
Greg Gordon
Reza Hatefi with Decade Capital Management
Greg Orrill
Brian Russo
Insoo Kim
Bill Episelli
Scott Senchak
Craig Martin Lucas
Andy Levi
Kit Konolige
Julien DumoulinSmith
Donald Brandt
James D. von Riesemann
Daniel Froetscher
Paul Ridzon
Jim von Reesman
Christopher R. Ellinghaus
Michael Weinstein
Amanda Ho
Daniel L. Eggers
Theodore Geisler
Don Brandt
Rajeev Lalwani
Michael Lapides
Jim von Riesemann
Jim Krapfel
James Hatfield
Ted Geisler 
Stefka Gerova
Neil Mehta
har Pourreza
Julien Dumoulin Smith
Shar Pourreza
Reza Hatefi
Andrew Levi
James R. Hatfield
Shahriar Pourreza
Jim Hatfield
Donald Robinson
Paul Mountain
Gregg Orrill
Nicholas Campanella
Dariusz Lozny
Jeffrey Guldner
Paul T. Ridzon
Paul J. Mountain
Gregory Gordon
Jamieson Ward
Steve Fleishman
Charles Fishman
Rebecca L. Hickman
