Stephen Byrne
Dan A. Aldridge
Jeff Zakauskas
Vincent S. Andrews
Christopher Bohn
Anthony Will
Alexandre Pfrimer Falcao
Carl Chen
Joel D. Jackson
Vincent Stephen Andrews
Jonas Oxgaard
Bert Frost
emergence
Donald David Carson
John Roberts
Vincent Andrews 
Bert A. Frost
Mark R. Gulley
Ian Horowitz
Donald Carson
Edlain Rodriquez
Lucas Beaumont
Don D. Carson
Adrien Tamagno 
Mark Connelly
Analyst for Mark Connelly
Tim J. Tiberio
Unidentified Analyst
Richard Hoker
Neel Kumar
Unknown Speaker
Tony Will
Ben Gottesdiener
Martin A. Jarosick
Alexandre Falcao
Matthew J. Korn
Andrew O'Conor
Lindsay Drucker Mann
Steve Byrne
Stephen R. Wilson
Operator
Michael L. Piken
Oliver Rowe
Jason Miner
Chris Willis
Michael E. Cox
P.J. Juvekar
Jonas I. Oxgaard
Benjamin Isaacson
Chris Bohn 
Edlain S. Rodriguez
David Silver
Kevin McCarthy
Brett W. S. Wong
Jeremy Rosenberg
Sandy H. Klugman
Andrew D. Wong
Christopher D. Bohn
Brent R. Rystrom
Tim Tiberio
Edlain Rodriguez
Adrien Tamagno
Daniel Jester
Ben Theurer
Joel Jackson
John Rider
Kevin W. McCarthy
Charles N. Neivert
Lindsay Mann
Mark Gulley
Harris Fein
Michael Leith Piken
Dennis Kelleher
Luke Washer
Dan Jester
Matthew James Korn
Josh Spector
Ben Richardson
Anthony Fusco
Steve Byrne 
Vincent Andrews
Kimberly Teller
P.J. Juvekar 
Paul A. Massoud
Chris Bohn
Jeffrey Zekauskas
Martin Jarosick
Duffy Fischer
Andrew Wong 
AndrewWong
Sean Gilmartin
Jeffrey J. Zekauskas
PJ Juvekar
Brandon Dempster
Rikin Patel
Chris Parkinson
Charles Neivert
Christopher Perrella
Stephen Wilson
Jeff Zekauskas
Adam L. Samuelson
Adam Samuelson
Joel Jackson 
Dennis P. Kelleher
Patrick Fischer
Elaine Yip
P. J. Juvekar
Brent Rystrom
Ben Isaacson
Graeme Welds
Christopher S. Parkinson
Michael Picken
Mark Gooley
Tony Will 
W. Will
Terrell Huch
Joan Tong
Horst Hueniken
Christopher Parkinson
Sandy Klugman
Unknown Analyst 
Roger Spitz
Mark W. Connelly
Matthew Korn
Andrew Wong
Terrell D. Huch
Neil Chandan Sanyal
John Roberts 
Bert Frost 
Dan Swenson
Robin Fiedler
Adam Samuelson 
Daniel Swenson
Michael Piken
Don Carson
W. Anthony Will
Martin Jarosick 
Jeff Zekauskas 
Oliver S. Rowe
A Tony Will 
