Elizabeth Lynn Graseck
David M. Scharf
Margaret M. Keane
Don Fandetti
Mark Devries
Henry Coffey
Operator
Gregory Ketron
Dominick Gabriele
John Hecht
John Hecht 
James Friedman
Rick Shane 
Mark C. DeVries
Matthew O'Neill
Richard B. Shane
Kathryn Miller 
Ashish Sabadra
Bill Carcache 
Rich Shane
Dan Werner
Bill Carcache
Mihir Bhatia
Dominic Gabriel
Eric Wasserstrom
Jeff Lengler
John Pancari
Matthew ONeill
Kenneth Matthew Bruce
Arren Cyganovich
Brian Doubles
Greg Ketron
Chris Brendler
Sanjay Sakhrani
Jamie Friedman
Brian Foran
Ryan M. Nash
David Ho
Ryan Cary
Brad Ball
Betsy Lynn Graseck
Rick Shane
Betsy Graseck
Mark DeVries
Jennifer Church
Betsy Graseck 
Moshe Orenbuch
.
David Scharf
Donald Fandetti
Unverified Participant
Kevin Barker
Mark Devries 
Bill Ryan
Brian Wenzel
Ryan Nash
Kathryn Miller
Unidentified Analyst
Kenneth Bruce
A 
Margaret Keane
Sanjay Sakhrani 
Terry Ma
Richard Shane
Brian D. Doubles
Kevin St. Pierre
