Richard Verdi
Ellen Wolf
Richard A. Verdi
Michael Gaugler
Jeffry Sterba
Claire Zeng
Richard Verde
Michael Lapidus
Gregory Panagos
Susan Story
Spencer E. Joyce
Heike Doerr
Jeff Sterba
Brian Chin
Spencer Everett Joyce
Tim Winter
Steven I. Fleishman
Ryan Greenwald
Richard Sunderland
Ryan Connor
Gerard Sweeney
Kevin Cole
Walter Liptak
Ryan Michael Connors
John Griffith
Unidentified Analyst
Michael Roomberg
John Griffith 
Operator
Cleo Zagrean
Edward Vallejo
Daniel Eggers
Unidentified Participant
Ryan M. Connors
James Ward
Jeffry E. Sterba
Garik Shmois
Greg Panagos
Insoo Kim
Cheryl Norton
Adam Walter Muro
Edward D. Vallejo
Linda Solomon
Julien DumoulinSmith
Heike M. Doerr
Stuart Allan
Leslie Rich
Durgesh Chopra
Linda Sullivan
Durgesh Chopra 
Linda G. Sullivan
Angie Storozynski
Michael G. Roomberg
Daniel L. Eggers
Gerard J. Sweeney
AngieStorozynski
Michael Lapides
Michael E. Gaugler
Ellen C. Wolf
Verity Mitchell
Richard Sunderland 
Walter Lynch
Jonathan Reeder
Neil Mehta
Julien Dumoulin Smith
Ed Vallejo
Spencer Joyce
Shar Pourreza
Rebecca Yuan
Ben Kallo
Walter S. Liptak
Susan N. Story
Unknown Analyst
David Katter
Timothy Feron
Susan Hardwick 
Aaron Musgrave
Shahriar Pourreza
Susan Hardwick
Ryan Connors
Walter J. Lynch
Shivangi Tipnis
Andrew M. Weisel
David Paz
David Cader
Gregg Orrill
David A. Paz
Insoo Kim 
Garik S. Shmois
Michael J. Lapides
Steve Fleishman
Barry Klein
Christopher J. Purtill
Timothy M. Winter
Brian Chan
